mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,factor,scale
0.04037984811942103,0.06014544950585841,5.814698129196628,0.1672484101727605,143.0,0.14076512154445353,30127692242.99952,143.0,0.45702271361451047,0.1248452062309909,-0.35290854354727785,1.0,3012769239.8507595,308.0,1.4040000000000001,5.907692307692308,k,0.8
0.034109157482576064,0.047759593127440186,4.911718677490953,0.12389206606894732,143.0,0.10682235771777673,30128405684.308414,143.0,0.36790455638111885,0.10458825004681632,-0.34398697791005506,1.0,3012840583.782715,308.0,1.4040000000000001,6.646153846153846,k,0.9
0.024974399867417972,0.03287624884153334,3.5963135809081876,0.06595461256802082,109.5,0.04959322928438528,30127504177.555298,109.5,0.4331140051354895,0.07714117741256457,-0.33220765122697193,1.0,3012750429.4870496,308.0,1.4040000000000001,7.384615384615384,k,1.0
0.034505042531101045,0.04949095227588028,4.96872612447855,0.1483809994533658,143.0,0.11818612507132846,30127784576.883514,143.0,0.4858688674606643,0.12111955175175393,-0.34606279039982474,1.0,3012778473.0657334,308.0,1.4040000000000001,8.123076923076923,k,1.1
0.03179620652156591,0.044033223182738945,4.578653739105491,0.11667532194405794,143.0,0.09831437568833021,30128314142.708797,143.0,0.3900957440996503,0.10156354214738711,-0.34134552009322605,1.0,3012831429.555779,308.0,1.4040000000000001,8.86153846153846,k,1.2
