episode,average_reward,reward
1.0,-348.03595908281545,-348.03595908281545
2.0,-355.5800946819125,-363.12423028100955
3.0,-346.4519531159326,-328.1956699839728
4.0,-377.5753147155715,-470.9453995144881
5.0,-389.7067232188923,-438.23235723217556
6.0,-402.6261053642589,-467.22301609109155
7.0,-403.01228370449945,-405.3293537459424
8.0,-403.6647830884422,-408.23227877604216
9.0,-405.78764628427757,-422.77055185096077
10.0,-402.7017866135528,-374.9290495770296
11.0,-401.7140264029928,-391.836424297393
12.0,-401.5800528956366,-400.10634431471846
13.0,-406.5495695779825,-466.18376976613314
14.0,-406.12271122731715,-400.57355266866807
15.0,-404.70664635443256,-384.88173813404876
16.0,-403.3546205481979,-383.07423345467623
17.0,-406.79443908383206,-461.8315356539788
18.0,-407.5245277535285,-419.9360351383684
19.0,-407.43066029514426,-405.7410460442279
20.0,-408.60672016929794,-430.95185777821763
