mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,factor,scale
0.041879364349770035,0.06137128800254924,6.030628466366885,0.16840170416980982,143.0,0.14684957805210225,30129473880.219498,143.0,0.4702711838942307,0.12870941869286426,-0.3593122853512087,1.0,3012947403.61861,140.8,1.1,8.011636363636363,b0,0.8
0.044008730186883324,0.06704356306453212,6.337257146911199,0.18739765230566263,143.0,0.16402279140415235,30129200249.98504,143.0,0.587279419798951,0.13310554617029952,-0.36648427626416347,1.0,3012920040.6727524,158.4,1.1,8.011636363636363,b0,0.9
0.03595657870803855,0.04621570912671641,5.1777473339575515,0.014427843037992716,119.0,0.01664235931301456,30126765901.511353,119.0,0.5011097301136364,0.07570057266025358,-0.34585038540952184,1.0,3012676603.1554675,176.0,1.1,8.011636363636363,b0,1.0
0.03524248238492632,0.04739861464696521,5.07491746342939,0.08467586617916822,126.5,0.06571323527662441,30128011020.709236,126.5,0.5420195039335665,0.10447588903524319,-0.34670833566992965,1.0,3012801115.816556,193.60000000000002,1.1,8.011636363636363,b0,1.1
0.031835957997381606,0.04141126432257965,4.584377951622951,0.0664012684719637,129.0,0.048916165732537466,30126828521.844994,129.0,0.3203005490603147,0.08911692245787177,-0.34118701400079166,1.0,3012682866.055237,211.2,1.1,8.011636363636363,b0,1.2
