mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name,difficulty
0.2077286735731497,0.22945294841220598,79.7678106520895,0.008261870592832565,381.6666666666667,0.10725030223284991,39029531573.48045,381.6666666666667,460.0632904291776,0.1578933041895191,-0.6090531196310373,1.0,3902953257.570999,0.8,6.6000000000000005,3.2,refine_b0.80_w0.80_k0.80,medium
0.06762711615973337,0.07707418651739806,25.968812605337614,0.15871607015530267,383.0,0.11109046109917824,40551851535.49664,383.0,396.30859375,0.12144678291523346,-0.4167685109946951,1.0,4055185236.717926,0.8,6.6000000000000005,3.6,refine_b0.80_w0.80_k0.90,medium
0.21794995492204014,0.2394107181877245,83.69278269006342,0.007748322561383247,383.0,0.1182616345063332,40529228717.00731,383.0,414.70053953165797,0.16832050668485685,-0.583399502264338,1.0,4052922968.310875,0.8,6.6000000000000005,4.0,refine_b0.80_w0.80_k1.00,medium
0.05468456652273327,0.0758858734625581,20.998873544729577,0.20638838410377502,378.6666666666667,0.06473924522709383,100198435700.88794,378.6666666666667,5222.271599539682,0.36489005487578713,-4.283579978606656,0.3333333333333333,1000000000000.0,0.8,6.6000000000000005,4.4,refine_b0.80_w0.80_k1.10,medium
0.06778880361869079,0.07697270556370839,26.03090058957726,0.1696335474650065,383.0,0.12202583940910572,41272622875.11969,383.0,375.6607299485966,0.1169863952196853,-0.4005719949160542,1.0,4127262368.6294665,0.8,6.6000000000000005,4.8,refine_b0.80_w0.80_k1.20,medium
0.07712313583353926,0.09381024952582499,29.615284160079074,0.11001212025682132,383.0,0.06252901750811264,44590776149.78324,383.0,1310.586380310324,0.11503415131938886,-1.1568718471706652,1.0,4459077790.302232,0.8,7.425,3.2,refine_b0.80_w0.90_k0.80,medium
0.14649834319624547,0.16915734971985086,56.25536378735827,0.01685556893547376,359.6666666666667,0.040790960506567726,55063629314.96787,359.6666666666667,2174.030698824385,0.14461510831802674,-1.9173796680306154,1.0,5506363196.182921,0.8,7.425,3.6,refine_b0.80_w0.90_k0.90,medium
0.06806410312782735,0.07695035105347167,26.136615601085698,0.16328278432289758,383.0,0.11565984277069474,41050184342.18291,383.0,332.7759133281658,0.1119259278865778,-0.3664235614199122,1.0,4105018511.067487,0.8,7.425,4.0,refine_b0.80_w0.90_k1.00,medium
0.06779683000154553,0.07697331899683686,26.033982720593485,0.16950547943512598,383.0,0.12188023212429631,41199645931.860565,383.0,364.14719831103133,0.11688634275504832,-0.3913382899344991,1.0,4119964673.152796,0.8,7.425,4.4,refine_b0.80_w0.90_k1.10,medium
0.11575995953459205,0.13944880775233096,44.451824461283344,0.07769349217414856,360.3333333333333,0.0267550624582024,41354998763.964554,360.3333333333333,279.06622521622063,0.14065704324576658,-0.3723087130066416,1.0,4135499949.279597,0.8,7.425,4.8,refine_b0.80_w0.90_k1.20,medium
