time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,disturbance_x,disturbance_y,disturbance_z,x_b0,x_omega_c,x_k,x_r,y_b0,y_omega_c,y_k,y_r,z_b0,z_omega_c,z_k,z_r
3.25,x,gym_env,0.9975889921188354,1.2250837415914498e-14,1.0036277770996094,-0.373645544052124,2.589063268247302e-14,0.02040719799697399,-3.529085906495079e-15,-0.3819275498390198,3.6812809982159685e-15,0.8499999642372131,0.0,1.0,-0.6000000238418579,0.0,0.0,14259.6669921875,15051.4072265625,15051.4072265625,14259.6669921875,-0.16860929131507874,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.270833333333333,x,gym_env,0.9888349175453186,1.2795510094185114e-14,1.0039327144622803,-0.4511283338069916,2.6314286375437625e-14,0.010821267031133175,-3.568285956019298e-15,-0.3748684823513031,3.7013793959884186e-15,0.8374999761581421,0.0,1.0,-0.6000000238418579,0.0,0.0,15057.76953125,14198.5703125,14198.5703125,15057.76953125,-0.15563690662384033,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.2916666666666665,x,gym_env,0.9784882664680481,1.3349105417522107e-14,1.0040358304977417,-0.5267569422721863,2.674616475832007e-14,0.0011211343808099627,-3.614873615151231e-15,-0.37100058794021606,3.733433663811363e-15,0.824999988079071,0.0,1.0,-0.6000000238418579,0.0,0.0,14179.8212890625,15039.021484375,15039.021484375,14179.8212890625,-0.14186379909515381,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.3125,x,gym_env,0.9665798544883728,1.3911784322185455e-14,1.003934621810913,-0.6014196872711182,2.7184539883907954e-14,-0.00881315115839243,-3.661183870992939e-15,-0.3643881678581238,3.754411281783063e-15,0.8125,0.0,1.0,-0.6000000238418579,0.0,0.0,14171.8671875,15031.06640625,15031.06640625,14171.8671875,-0.1554458260536194,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.333333333333333,x,gym_env,0.9531369209289551,1.4483729767291766e-14,1.0036311149597168,-0.6740445494651794,2.7635046215366416e-14,-0.01825057528913021,-3.689227437810635e-15,-0.3440247178077698,3.721159309372701e-15,0.800000011920929,0.0,1.0,-0.6000000238418579,0.0,0.0,14187.154296875,15041.03125,15041.03125,14187.154296875,-0.16665928363800048,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.3541666666666665,x,gym_env,0.9382331967353821,1.5065341552392142e-14,1.0031542778015137,-0.7421305179595947,2.810921017704169e-14,-0.02569703757762909,-3.699348210980903e-15,-0.30998966097831726,3.634482851396642e-15,0.7874999642372131,0.0,1.0,-0.6000000238418579,0.0,0.0,15072.5205078125,14213.3203125,14213.3203125,15072.5205078125,-0.1751912236213684,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.375,x,gym_env,0.9219931960105896,1.565723462340629e-14,1.0025604963302612,-0.8034899830818176,2.861614414938034e-14,-0.030079424381256104,-3.714366528652195e-15,-0.2788393199443817,3.559449708313541e-15,0.7749999761581421,0.0,1.0,-0.6000000238418579,0.0,0.0,14895.1923828125,14417.8642578125,14417.8642578125,14895.1923828125,-0.181352698802948,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.395833333333333,x,gym_env,0.9045518636703491,1.626004256097876e-14,1.001901626586914,-0.8590040802955627,2.915020858701954e-14,-0.03247438743710518,-3.744862255852192e-15,-0.2578674554824829,3.523452078604654e-15,0.762499988079071,0.0,1.0,-0.6000000238418579,0.0,0.0,14220.5205078125,15079.720703125,15079.720703125,14220.5205078125,-0.18553032875061035,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.4166666666666665,x,gym_env,0.8860095739364624,1.6874243091691797e-14,1.0012069940567017,-0.9101037383079529,2.970558437361166e-14,-0.033765845000743866,-3.772067260052105e-15,-0.23171567916870117,3.466853972343832e-15,0.75,0.0,1.0,-0.6000000238418579,0.0,0.0,14224.76953125,15083.9697265625,15083.9697265625,14224.76953125,-0.18751883506774902,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
3.4375,x,gym_env,0.866472601890564,1.750034104718197e-14,1.0005040168762207,-0.9552311897277832,3.0288224456710006e-14,-0.03351106494665146,-3.79042288753558e-15,-0.19181829690933228,3.3569345067786414e-15,0.737500011920929,0.0,1.0,-0.6000000238418579,0.0,0.0,15111.404296875,14252.2041015625,14252.2041015625,15111.404296875,-0.18701717853546143,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
