mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,b0,omega_c,k,score
0.04965192740177869,0.06498436538935287,3.574938772928066,0.04297907534055412,66.0,0.021763838711194694,1600199983.9817104,66.0,28.009144957636444,0.3109285567878727,-0.14700950111679792,154.0,0.5,7.927272727272727,160020008.5400824
0.049650927119641475,0.06498285623488466,3.574866752614186,0.04297956475056708,66.0,0.02176427812914231,1600198540.404726,66.0,28.000015473701584,0.31092396395178906,-0.14608727879891836,154.0,0.5,8.327272727272726,160019864.18145615
0.04965139231376884,0.06498355780131193,3.5749002465913566,0.0429796758107841,66.0,0.02176434558350593,1600197960.2565398,66.0,28.001800107284332,0.31092574060322004,-0.14648518969442825,154.0,0.5,8.727272727272727,160019806.16682294
0.04965136183237957,0.06498337865739842,3.5748980519313296,0.04298385325819254,66.0,0.021767891527685736,1600198731.307085,66.0,28.0,0.31093244025943106,-0.14627746534920616,154.0,0.5,9.127272727272727,160019883.2716975
0.049650902127152896,0.06498288417826445,3.574864953155009,0.04297879175283015,66.0,0.021763689001090825,1600201943.1138258,66.0,28.012757207306336,0.3109179795964627,-0.1470064745915807,154.0,0.5,9.527272727272727,160020204.45363986
0.04965192740177869,0.06498436538935287,3.574938772928066,0.04297907534055412,66.0,0.021763838711194694,1600199983.9817104,66.0,28.009144957636444,0.3109285567878727,-0.14700950111679792,154.0,0.5,7.927272727272727,160020008.5400824
0.049650927119641475,0.06498285623488466,3.574866752614186,0.04297956475056708,66.0,0.02176427812914231,1600198540.404726,66.0,28.000015473701584,0.31092396395178906,-0.14608727879891836,154.0,0.5,8.327272727272726,160019864.18145615
0.04965139231376884,0.06498355780131193,3.5749002465913566,0.0429796758107841,66.0,0.02176434558350593,1600197960.2565398,66.0,28.001800107284332,0.31092574060322004,-0.14648518969442825,154.0,0.5,8.727272727272727,160019806.16682294
0.04965136183237957,0.06498337865739842,3.5748980519313296,0.04298385325819254,66.0,0.021767891527685736,1600198731.307085,66.0,28.0,0.31093244025943106,-0.14627746534920616,154.0,0.5,9.127272727272727,160019883.2716975
0.049650902127152896,0.06498288417826445,3.574864953155009,0.04297879175283015,66.0,0.021763689001090825,1600201943.1138258,66.0,28.012757207306336,0.3109179795964627,-0.1470064745915807,154.0,0.5,9.527272727272727,160020204.45363986
0.049655359649210834,0.06498923937439272,3.5751858947431803,0.04297198727726936,66.0,0.02175912678441299,1600200785.1526976,66.0,28.011103240536972,0.3109381692027541,-0.1465882718727354,154.0,1.1,7.927272727272727,160020088.65742737
0.049654853342703496,0.06498846770718154,3.575149440674652,0.04296847619116306,66.0,0.021757432143203914,1600198018.798717,66.0,28.00519572513204,0.3109520122803292,-0.14643386443852646,154.0,1.1,8.327272727272726,160019812.02143073
0.04965405782838696,0.06498750879172405,3.575092163643861,0.04297032649628818,66.0,0.021757946532618786,1600198302.0396857,66.0,27.99993810519366,0.31091557822400917,-0.1463436110102085,154.0,1.1,8.727272727272727,160019840.34499013
0.049654609087917224,0.06498829103023562,3.5751318543300403,0.04296707967296243,66.0,0.021754972985945642,1600198464.1062074,66.0,27.99993810519366,0.31092907341834214,-0.14602879358387555,154.0,1.1,9.127272727272727,160019856.55165008
0.049654656716918016,0.06498828423821125,3.5751352836180974,0.04296986944973469,66.0,0.02175736754933106,1600198536.2243469,66.0,27.999939824493836,0.310932355482593,-0.14603063901956267,154.0,1.1,9.527272727272727,160019863.76346526
0.04965989924466692,0.06499593143660229,3.5755127456160185,0.04295635409653187,66.0,0.021747776523365507,1600198598.8040469,66.0,27.999926070092428,0.3109443376861478,-0.1459693794695357,154.0,1.8,7.927272727272727,160019870.02151057
0.049659939591012545,0.06499599934499856,3.5755156505529033,0.042953626019880176,66.0,0.0217465959389561,1600198532.9733381,66.0,27.999927789392608,0.310941058261072,-0.14596787089498406,154.0,1.8,8.327272727272726,160019863.4384403
0.04965960051731,0.06499551310536011,3.57549123724632,0.04296367266215384,66.0,0.02175091624459518,1600198571.058257,66.0,27.999938105193664,0.31094849855054263,-0.14596193242442898,154.0,1.8,8.727272727272727,160019867.24692884
0.04965978670673012,0.06499574806893069,3.575504642884569,0.04295971686951816,66.0,0.021749283968737085,1600198723.2858539,66.0,27.999926070092428,0.3109464707094925,-0.1459577151495341,154.0,1.8,9.127272727272727,160019882.46968982
0.049660365264734295,0.06499645232528736,3.5755462990608695,0.04296025144867599,66.0,0.021749774077241976,1600199160.0501456,66.0,27.999833227882924,0.31097649081201506,-0.1463773423735904,154.0,1.8,9.527272727272727,160019926.14611837
0.04966602993228177,0.06500472539443176,3.575954155124288,0.042947545647621155,66.0,0.021742486843972335,1600198623.2748818,66.0,27.999864175286092,0.31096802154051917,-0.1459119250057043,154.0,2.5,7.927272727272727,160019872.46867844
0.049666798410520054,0.065005785339558,3.576009485557444,0.04293760797008872,66.0,0.021733356190712323,1600197402.9601989,66.0,28.006065691021128,0.3109732500677187,-0.14645994238767274,154.0,2.5,8.327272727272726,160019750.43784037
