mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,b0,omega_c,k,score
0.04966477090645438,0.06500304394410945,3.5758635052647154,0.042944395216181874,66.0,0.021739190494242524,1600198631.5077484,66.0,27.999872771786972,0.3109556067917131,-0.1461179001247663,138.6,2.15,8.127273,160019873.29194677
0.04966436935772846,0.06500245184889036,3.575834593756449,0.04294536798261106,66.0,0.02173961600887456,1600198600.8197718,66.0,27.999874491087148,0.3109548721260068,-0.1459431078921408,138.6,2.15,8.327273,160019870.22314337
0.0496641240717175,0.06500203031298415,3.57581693316366,0.04294900898821652,66.0,0.02174205397854426,1600198562.7371416,66.0,27.999864175286092,0.3109532308037211,-0.1460980020271389,138.6,2.15,8.527273,160019866.41487598
0.04966794740399573,0.06500764559945502,3.5760922130876924,0.04293613904155791,66.0,0.02173275641897427,1600198532.0463853,66.0,27.999850420884684,0.3109623534221784,-0.14589600084774262,138.6,2.5,8.127273,160019863.3458546
0.049668763012570775,0.0650086465647377,3.576150936905096,0.042932517593726516,66.0,0.0217296855823536,1600197413.3601553,66.0,28.006041620818664,0.310977610442176,-0.1464453792903809,138.6,2.5,8.327273,160019751.4778624
0.04966828575476358,0.06500816579378525,3.5761165743429775,0.04293741681613028,66.0,0.02173345963404115,1600197617.7741961,66.0,28.00681874449824,0.3109790079032584,-0.14622578607237258,138.6,2.5,8.527273,160019771.9193377
0.04967195658406938,0.06501340381241265,3.5763808740529957,0.04292830289341509,66.0,0.021727904960113974,1600198708.042356,66.0,27.999833227882924,0.3109738988733849,-0.14598343835582633,138.6,2.85,8.127273,160019880.945509
0.04967160369751612,0.06501291343986032,3.5763554662211607,0.0429308214224875,66.0,0.021728997002355754,1600198613.1126833,66.0,27.999814315580984,0.31097432870032077,-0.14589233222972997,138.6,2.85,8.327273,160019871.45253474
0.0496716495077613,0.06501303810232822,3.5763587645588135,0.042926216730847955,66.0,0.02172567171510309,1600198540.4026806,66.0,27.99982463138204,0.31097026402412853,-0.14587620059541606,138.6,2.85,8.527273,160019864.1815357
0.0496628587214703,0.06500022292033511,3.5757258279458615,0.04294945020228624,66.0,0.021742614302118976,1600198598.2830825,66.0,27.999905438490316,0.3109509226297562,-0.1459304701195562,154.0,2.15,8.127273,160019869.96945542
0.04966279847969744,0.065000154265313,3.575721490538216,0.04294923064298928,66.0,0.021742491966246495,1600198631.74819,66.0,27.999898561289612,0.31095121992052693,-0.14594174427740583,154.0,2.15,8.327273,160019873.31596458
0.049662846512585034,0.06500019631620961,3.5757249489061227,0.04294937243685126,66.0,0.021742431530063708,1600198614.7274559,66.0,27.99990028058979,0.3109509242727696,-0.14593192888015544,154.0,2.15,8.527273,160019871.61389205
0.04966588890693788,0.06500464854516218,3.5759440012995274,0.04294334724545479,66.0,0.021737694823449213,1600198711.293025,66.0,27.999879648987676,0.3109600006280674,-0.14591170713334167,154.0,2.5,8.127273,160019881.27049154
0.049666798410520054,0.065005785339558,3.576009485557444,0.04293760797008872,66.0,0.021733356190712323,1600197402.9601989,66.0,28.006065691021128,0.3109732500677187,-0.14645994238767274,154.0,2.5,8.327273,160019750.43784037
0.04966607073088321,0.06500493101230777,3.5759570926235913,0.0429365539457649,66.0,0.02173383632076106,1600198542.695336,66.0,27.99986933318662,0.31095281873286595,-0.14590985061394973,154.0,2.5,8.527273,160019864.41072375
0.049669535384623806,0.06500982686879213,3.576206547692914,0.042934663593769073,66.0,0.021731313201598823,1600198592.927321,66.0,27.999816034881164,0.3109796012389684,-0.14616318090967645,154.0,2.85,8.127273,160019869.43396813
0.049669487611142635,0.06500980655594818,3.57620310800227,0.04293261864222586,66.0,0.021731514899459268,1600198736.4051566,66.0,27.999846982284332,0.3109676827830735,-0.14589336712479295,154.0,2.85,8.327273,160019883.78175414
0.04966884339323546,0.0650087901291056,3.5761567243129537,0.0429379811976105,66.0,0.02173373131414077,1600198715.732463,66.0,27.999850420884684,0.31096250926125657,-0.14622931660997796,154.0,2.85,8.527273,160019881.7144758
0.04966153875634998,0.06499825538530057,3.5756307904571987,0.042955052107572556,66.0,0.021747080060387298,1600198742.2699842,66.0,27.999910596390848,0.3109505055508613,-0.14594201532245135,169.4,2.15,8.127273,160019884.36812708
0.04966150071456791,0.06499826303948353,3.5756280514488896,0.04295220598578453,66.0,0.02174476778600365,1600198603.6076212,66.0,27.999905438490316,0.31094786763045035,-0.14595280535296515,169.4,2.15,8.327273,160019870.50188938
0.049661595125121555,0.06499838635122278,3.575634849008752,0.04294997057877481,66.0,0.021743836463429034,1600198533.8300085,66.0,27.999915754291372,0.31094488193320974,-0.14594069464154896,169.4,2.15,8.527273,160019863.5241304
0.049664480093180474,0.06500258298982867,3.575842566708994,0.042942128609865904,66.0,0.02173810457212052,1600198541.730847,66.0,27.999871052486796,0.31095070310282746,-0.14592258031324873,169.4,2.5,8.127273,160019864.31425193
0.04966446976626308,0.06500256887659145,3.5758418231709417,0.04294269601814449,66.0,0.021738633696388985,1600198466.2698035,66.0,27.999876210387324,0.31095143920092116,-0.14592414915816554,169.4,2.5,8.327273,160019856.76814803
0.04966436389113397,0.06500241481199046,3.575834200161646,0.04294508369639516,66.0,0.02173936568267111,1600198628.0547373,66.0,27.999862455985916,0.3109540732416633,-0.14593858835412937,169.4,2.5,8.527273,160019872.94663858
0.049667555765721225,0.06500707714343076,3.5760640151319283,0.042933518532663584,66.0,0.021731764161294062,1600198586.1080742,66.0,27.999855578785212,0.3109568921622003,-0.14590311782322846,169.4,2.85,8.127273,160019868.75201803
0.04966739573223214,0.06500685185546073,3.5760524927207147,0.042938248720020056,66.0,0.02173382301615285,1600198597.3901088,66.0,27.999841824383804,0.31096136631254057,-0.1459201602052947,169.4,2.85,8.327273,160019869.88021806
0.04966746972900826,0.06500692710491035,3.576057820488595,0.04293700470589101,66.0,0.021733598201535642,1600198608.216631,66.0,27.999855578785212,0.31096062171861644,-0.14590647571511922,169.4,2.85,8.527273,160019870.96287268
0.049664454247044174,0.06500256215448968,3.575840705787181,0.042944156331941485,66.0,0.021738312390100743,1600198548.6382096,66.0,27.9998779296875,0.31095587585851553,-0.14591738490739678,138.6,2.15,8.727273,160019865.00498855
0.04966473553867318,0.06500299137905377,3.575860958784469,0.04294454329647124,66.0,0.021738924102724662,1600198643.9890518,66.0,27.999865894586268,0.31095760654322724,-0.14612053715113882,138.6,2.15,8.927273,160019874.54007587
0.04966792071204377,0.06500760837221572,3.5760902912671515,0.04293580283410847,66.0,0.02173269262337791,1600198583.6639476,66.0,27.999838385783452,0.3109622936297832,-0.14591261888847878,138.6,2.5,8.727273,160019868.50760922
0.04966842694457996,0.06500836366735166,3.576126740009757,0.042932735523208976,66.0,0.021731436169440194,1600197604.8020468,66.0,28.006830779599472,0.3109744915517336,-0.14620882953583525,138.6,2.5,8.927273,160019770.62212574
0.04967188797131676,0.06501324841506188,3.5763759339348073,0.04292716132476926,66.0,0.02172632493810462,1600198624.4047256,66.0,27.999817754181336,0.31098324771834407,-0.14613105570430746,138.6,2.85,8.727273,160019872.58174312
