time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,disturbance_x,disturbance_y,disturbance_z,x_b0,x_omega_c,x_k,x_r,y_b0,y_omega_c,y_k,y_r,z_b0,z_omega_c,z_k,z_r
0.0,x,gym_env,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.0,0.0,14038.8291015625,14898.029296875,14898.029296875,14038.8291015625,-8.164711703434106,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.020833333333333332,x,gym_env,1.393427965012961e-06,-2.2894487798747387e-22,1.0000022649765015,0.00022294015798252076,-4.3957043372967054e-20,0.00017966001178137958,2.1512492394521185e-18,0.008181506767868996,1.0172525001509352e-20,0.004166666883975267,0.0,1.0,0.20000000298023224,0.0,0.0,14045.36328125,14904.5634765625,14904.5634765625,14045.36328125,-0.038961933658272024,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.041666666666666664,x,gym_env,3.066495628445409e-05,-6.82616260225181e-21,1.000010371208191,0.002676083240658045,-5.717390192893155e-19,0.0005265310755930841,4.035205403715383e-18,0.029986541718244553,9.244644842900796e-20,0.008333333767950535,0.0,1.0,0.20000000298023224,0.0,0.0,14856.4140625,14128.966796875,14128.966796875,14856.4140625,-0.6713641394868494,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.0625,x,gym_env,0.00016665493603795767,-2.952001134166044e-20,1.000030279159546,0.009743492119014263,-1.4745952324587343e-18,0.0012134916614741087,4.846863558483547e-18,0.050268158316612244,2.1444326508192221e-19,0.012500000186264515,0.0,1.0,0.20000000298023224,0.0,0.0,14930.3388671875,14071.138671875,14071.138671875,14930.3388671875,-0.0916321493834257,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.08333333333333333,x,gym_env,0.0004997020587325096,-7.263020594430646e-20,1.000065803527832,0.020462147891521454,-2.4655667052839995e-18,0.0020232712849974632,3.774559551929005e-18,0.05769742652773857,2.750578454482834e-19,0.01666666753590107,0.0,1.0,0.20000000298023224,0.0,0.0,14063.783203125,14922.9833984375,14922.9833984375,14063.783203125,-0.7280662206158042,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.10416666666666666,x,gym_env,0.001075281761586666,-1.324525411542979e-19,1.0001146793365479,0.03256881237030029,-3.0132930332824186e-18,0.002546917647123337,-2.6771901116577285e-18,0.0678492933511734,3.054751635776306e-19,0.02083333395421505,0.0,1.0,0.20000000298023224,0.0,0.0,14139.521484375,14840.380859375,14840.380859375,14139.521484375,-0.10515179157853127,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.125,x,gym_env,0.0019308420596644282,-1.870936367271074e-19,1.0001705884933472,0.04724685475230217,-2.1603310621924913e-18,0.002740489551797509,-9.675650739040972e-18,0.09012919664382935,2.189120307930575e-19,0.02500000037252903,0.0,1.0,0.20000000298023224,0.0,0.0,14923.6171875,14064.4169921875,14064.4169921875,14923.6171875,-0.6658968569993973,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.14583333333333331,x,gym_env,0.0031484458595514297,-2.060805595618906e-19,1.0002282857894897,0.06652350723743439,1.0494543829036831e-19,0.0027240554336458445,-1.6416147027388582e-17,0.1086278185248375,3.912294494324461e-20,0.02916666679084301,0.0,1.0,0.20000000298023224,0.0,0.0,14920.892578125,14061.693359375,14061.693359375,14920.892578125,-0.04318565074503422,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.16666666666666666,x,gym_env,0.004812161438167095,-1.6159985270004066e-19,1.0002800226211548,0.08898768573999405,3.6130302034514876e-18,0.002304799621924758,-2.1530702362116234e-17,0.1134452149271965,-1.0436599180892638e-20,0.03333333507180214,0.0,1.0,0.20000000298023224,0.0,0.0,14840.349609375,14130.75,14130.75,14840.349609375,-0.0994394181072712,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.1875,x,gym_env,0.0069534871727228165,-2.989805549981705e-20,1.0003193616867065,0.1118684932589531,8.314097388708275e-18,0.0016165794804692268,-2.7154529638935633e-17,0.10603132843971252,2.0004710417392882e-19,0.03750000149011612,0.0,1.0,0.20000000298023224,0.0,0.0,14052.1982421875,14911.3974609375,14911.3974609375,14052.1982421875,-0.6654926900565624,0.0,0.0,0.0,30.5,1.5,11.0,10.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
