mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,hold_steady_state_error,name
0.013018031154977431,0.01501674539290063,1.5621637385972917,0.0178622305393219,0.0,0.013959124684333801,25185875265.70963,0.0,22.45326861213235,0.07862850667057683,-0.39479208915929004,1.0,0.024709723069717866,17.64,3.7800000000000002,6.5,24.57,59.5,-0.02779149654088542,0.0,0.07487227767705917,0.0,0.0,0.0,0.011843999226888021,refine_coarse_b18_wc3.5_k6.5_r70_b0.98_wc1.08_k1.00_r0.85
0.01337222660620796,0.015229314222769814,1.6046671927449552,0.018697917461395264,0.0,0.012947094937165579,25183579825.164932,0.0,22.542767693014707,0.07858348581179271,-0.40883629160908824,1.0,0.02481734459918192,18.0,3.7800000000000002,6.24,23.587200000000003,59.5,-0.026537269412074238,0.0,0.07309868186712265,0.0,0.0,0.0,0.01233870287736257,refine_coarse_b18_wc3.5_k6.5_r70_b1.00_wc1.08_k0.96_r0.85
0.013316191006634882,0.015192614032224789,1.5979429207961857,0.019084125757217407,0.0,0.014828647176424662,25185208503.38459,0.0,21.870679326418067,0.07867386946250812,-0.39014339109298246,1.0,0.025043782914745804,18.0,3.7800000000000002,6.5,24.57,59.5,-0.03822000027867034,0.0,0.06356808543205261,0.0,0.0,0.0,0.012504000216722488,refine_coarse_b18_wc3.5_k6.5_r70_b1.00_wc1.08_k1.00_r0.85
0.013232448652325956,0.01530361002608005,1.5878938382791148,0.018479526042938232,0.0,0.014666269222895304,25191587944.548904,0.0,24.86721622242647,0.07981701702667432,-0.39312533247374776,1.0,0.02522065472594318,17.64,3.7800000000000002,6.24,23.587200000000003,59.5,-0.03561996266944334,0.0,0.0628812164068222,0.0,0.0,0.0,0.012441673626502356,refine_coarse_b18_wc3.5_k6.5_r70_b0.98_wc1.08_k0.96_r0.85
0.013544939146820903,0.015408665378893079,1.6253926976185085,0.02028217911720276,0.0,0.01196195681889852,25186105114.182274,0.0,22.83021353072479,0.0818085334700683,-0.41512011780327424,1.0,0.02540360524059405,19.44,3.7800000000000002,6.5,24.57,59.5,-0.025770370702957734,0.0,0.09568388015031815,0.0,0.0,0.0,0.012828328957160315,refine_coarse_b18_wc3.5_k6.5_r70_b1.08_wc1.08_k1.00_r0.85
0.014638632788241542,0.016424383514815,1.756635934588985,0.020585596561431885,0.0,0.015509935716787973,25169061107.759026,0.0,16.92703272715336,0.07541031905681994,-0.40176065253485466,1.0,0.025610784328102026,17.64,3.4299999999999997,7.15,24.5245,59.5,-0.03631931316340342,0.0,0.07392757385969162,0.0,0.0,0.0,0.013619610418876013,refine_coarse_b18_wc3.5_k6.5_r70_b0.98_wc0.98_k1.10_r0.85
0.014615590618372682,0.016331667831674983,1.753870874204722,0.021463394165039062,0.0,0.01643915722767512,25167831095.54574,0.0,17.271480271796218,0.07574943236054137,-0.41820631084891663,1.0,0.025778146857959955,18.0,3.5,7.15,25.025000000000002,59.5,-0.04322657349985093,0.0,0.07353688031435013,0.0,0.0,0.0,0.014164311190446218,refine_coarse_b18_wc3.5_k6.5_r70_b1.00_wc1.00_k1.10_r0.85
0.014603902487622614,0.016338564331808372,1.7524682985147138,0.02044832706451416,0.0,0.013607169191042582,25173816048.719673,0.0,18.668362657563026,0.07932554777159079,-0.43117424195337495,1.0,0.025952093168094638,19.44,3.5,7.15,25.025000000000002,59.5,-0.01921076691360213,0.0,0.08838949352502823,0.0,0.0,0.0,0.01352721576889356,refine_coarse_b18_wc3.5_k6.5_r70_b1.08_wc1.00_k1.10_r0.85
0.014653303578156359,0.016439161399086296,1.758396429378763,0.018662065267562866,0.0,0.013581904272238413,25179866708.698296,0.0,21.372419084821427,0.07944676484257415,-0.42438473018248873,1.0,0.025958386866096493,17.64,3.4299999999999997,6.5,22.294999999999998,59.5,-0.008579210727475584,0.0,0.06759435683488846,0.0,0.0,0.0,0.01296950007478396,refine_coarse_b18_wc3.5_k6.5_r70_b0.98_wc0.98_k1.00_r0.85
0.01432523392036084,0.01620257325079211,1.7190280704433007,0.0184134840965271,0.0,0.011859161158402761,25192494288.547165,0.0,25.731814600840337,0.08350238079810862,-0.4185191719964761,1.0,0.02616011522412393,18.0,3.5,6.5,22.75,59.5,0.005465098045533523,0.0,0.09892343729734421,0.0,0.0,0.0,0.012280487765868505,refine_coarse_b18_wc3.5_k6.5_r70_b1.00_wc1.00_k1.00_r0.85
0.01383926978713248,0.015942751456745053,1.6607123744558976,0.018890351057052612,0.0,0.01448634018500646,25199889164.843807,0.0,30.29077763918067,0.08366904954748923,-0.3847747694094442,1.0,0.026319774876925123,17.64,3.5,6.5,22.75,66.5,-0.025739396653079893,0.0,0.0744839683175087,0.0,0.0,0.0,0.013181529939174652,refine_coarse_b18_wc3.5_k6.5_r70_b0.98_wc1.00_k1.00_r0.95
