shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
6,500,-41.245627902055276,-10.273656607605517,0.05699453048739515,0.04973294565570685,0.2131972613891649,0.11704051374472552,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v6_500eps_narrowed_noise0p2_0p004_posonly\v_6\train\ladrc_x_pos_pid_att\x\20260412_171136\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v6_500eps_narrowed_noise0p2_0p004_posonly\v_6\train\ladrc_x_pos_pid_att\x\20260412_171136\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v6_500eps_narrowed_noise0p2_0p004_posonly\v_6\train\ladrc_x_pos_pid_att\x\20260412_171136
