controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.1002827757421982,0.0601019014340577,0.3866130850266561,-0.11136928155988056,0.00041652838745269975
LADRC(0.5-opt),0.47199181498138776,0.29296009339884704,0.8480553518201154,-0.3984637046646605,0.00041652838745269975
DDPG-LADRC (best v=2),0.14554845604958694,0.09668866359697542,0.8059016609714319,-0.19490370652003386,0.00041652838745269975
