episode,reward,average_reward,exploration_noise,actor_loss,critic_loss
1.0,-190.00693338323953,-190.00693338323953,0.2,0.14814454317092896,6.2691497802734375
2.0,-162.34385079457246,-176.175392088906,0.1993939393939394,0.3200325071811676,4.021239757537842
3.0,-133.37571449901432,-161.90883289227543,0.1987878787878788,0.49893105030059814,4.0198259353637695
4.0,-209.19828992343702,-173.73119715006584,0.19818181818181818,0.684882640838623,3.958472967147827
5.0,-114.0267083287472,-161.79029938580211,0.1975757575757576,0.8422191143035889,3.532546281814575
6.0,-225.41984347648977,-172.39522340091673,0.196969696969697,1.0517568588256836,3.037571907043457
7.0,-70.49805345872343,-157.83848483774628,0.19636363636363638,1.2351641654968262,2.144846200942993
8.0,-588.5998691251502,-211.68365787367176,0.19575757575757577,1.407715082168579,2.915800094604492
9.0,-77.28676446471363,-196.75066971712084,0.19515151515151516,1.6408941745758057,13.607412338256836
10.0,-158.36550209508644,-192.91215295491742,0.19454545454545455,1.724816918373108,2.2694594860076904
11.0,-180.86143892810216,-191.8166334979342,0.19393939393939394,1.95432448387146,13.026793479919434
12.0,-390.9612855572745,-208.4120211695459,0.19333333333333336,1.9427132606506348,10.377699851989746
13.0,-437.0613145813271,-226.00042835506753,0.19272727272727275,2.216677665710449,6.417414665222168
14.0,-168.1360922395288,-221.8672614896719,0.19212121212121214,2.4066407680511475,8.640144348144531
15.0,-333.3139093081933,-229.29703801090668,0.19151515151515153,2.3954806327819824,3.8333816528320312
16.0,-333.9209865618982,-235.83603479534364,0.19090909090909092,2.574495553970337,7.92604923248291
17.0,-123.17778318908759,-229.20907881850505,0.1903030303030303,2.812067985534668,3.242023468017578
18.0,-138.36718301872975,-224.16230682962865,0.1896969696969697,2.7665748596191406,6.988025665283203
19.0,-109.7469156265668,-218.14044413473067,0.1890909090909091,2.970264434814453,21.11229705810547
20.0,-72.00746595678974,-210.83379522583363,0.1884848484848485,2.927677631378174,3.606536388397217
21.0,-229.94890266333306,-211.74403843714313,0.1878787878787879,2.874603748321533,2.944929599761963
22.0,-207.5406829189873,-211.55297682268147,0.18727272727272729,2.804625988006592,8.037432670593262
23.0,-126.21153488134115,-207.84247934697103,0.18666666666666668,2.6896402835845947,3.7169528007507324
24.0,-332.2175068877667,-213.02477216117086,0.18606060606060607,2.8416903018951416,3.7092206478118896
25.0,-418.12352967121217,-221.22872246157252,0.18545454545454546,2.815504550933838,5.245553016662598
26.0,-297.9350676530145,-224.1789665073972,0.18484848484848487,2.7436459064483643,4.520767688751221
27.0,-333.3479727391542,-228.22226303449932,0.18424242424242426,2.5628042221069336,3.750885486602783
28.0,-154.19790487524364,-225.57853595738305,0.18363636363636365,2.6318066120147705,4.965507507324219
29.0,-128.21860407925556,-222.2212969271028,0.18303030303030304,2.5732240676879883,6.958120346069336
30.0,-321.38441047118545,-225.52673404523887,0.18242424242424243,2.2196731567382812,2.6534104347229004
31.0,-210.2199809947869,-225.03296781780494,0.18181818181818182,2.447885036468506,8.220324516296387
32.0,-144.53066652077973,-222.5172709022729,0.1812121212121212,2.4569504261016846,3.226668357849121
33.0,-209.68038221734014,-222.1282742754568,0.1806060606060606,2.2649803161621094,3.605424642562866
34.0,-175.6473548332665,-220.76118840951003,0.18,2.342334508895874,6.2943010330200195
35.0,-790.1872943704948,-237.03050572268103,0.1793939393939394,2.2034244537353516,7.609292030334473
36.0,-694.9602563758963,-249.7507765741592,0.1787878787878788,2.4159462451934814,13.944095611572266
37.0,-316.6652642070412,-251.55927623991275,0.1781818181818182,2.2942166328430176,7.513333797454834
38.0,-796.6339692021194,-265.90334710733924,0.17757575757575758,2.352534770965576,10.321111679077148
39.0,-1101.214280018907,-287.3215761563538,0.17696969696969697,2.3933064937591553,10.45663833618164
40.0,-146.7107886633246,-283.8063064690281,0.1763636363636364,2.5465543270111084,17.777379989624023
41.0,-140.06898548623826,-280.30051815237465,0.17575757575757578,2.7787251472473145,18.6646671295166
42.0,-205.28867593947407,-278.5145219092103,0.17515151515151517,2.816412925720215,14.27486801147461
43.0,-206.9801654656843,-276.85093222447716,0.17454545454545456,3.166674852371216,9.586381912231445
44.0,-197.7893831861711,-275.0540788372429,0.17393939393939395,2.8636629581451416,9.367288589477539
45.0,-322.00601022759895,-276.0974550903619,0.17333333333333334,2.8835997581481934,13.590933799743652
46.0,-205.96021149595975,-274.5727324035271,0.17272727272727273,2.8524231910705566,11.388533592224121
47.0,-223.32386380657556,-273.48233094401746,0.17212121212121212,2.942203998565674,11.185224533081055
48.0,-447.86828373595654,-277.1153716271829,0.1715151515151515,3.0579400062561035,5.7072014808654785
49.0,-385.56265958707695,-279.32858158554814,0.17090909090909093,3.0547611713409424,5.296337604522705
50.0,-204.2286739204441,-277.826583432246,0.17030303030303032,2.9057791233062744,7.808132171630859
51.0,-150.25723573588317,-275.32522367349384,0.1696969696969697,2.962479591369629,5.73385763168335
52.0,-357.91915452275515,-276.9135684975181,0.1690909090909091,3.295192003250122,10.552490234375
53.0,-141.19502640171942,-274.3528412881634,0.1684848484848485,3.090662956237793,9.174208641052246
54.0,-128.55215764877553,-271.65282862817475,0.16787878787878788,2.8399717807769775,7.998740196228027
55.0,-133.73251397173664,-269.14518654351224,0.1672727272727273,3.0031239986419678,5.584859848022461
56.0,-163.68082557366142,-267.2618943833363,0.16666666666666669,3.3442845344543457,10.284467697143555
57.0,-147.13650838166507,-265.15443147102627,0.16606060606060608,2.9225664138793945,7.0065178871154785
58.0,-206.2477344316896,-264.1387987634515,0.16545454545454547,3.050382375717163,9.310003280639648
59.0,-160.2589063420274,-262.37812262071554,0.16484848484848486,3.181793212890625,9.87714958190918
60.0,-105.13030844450296,-259.75732571777866,0.16424242424242425,2.5738515853881836,7.918215751647949
61.0,-67.12459859950313,-256.59941215846266,0.16363636363636364,2.8531558513641357,7.586753845214844
62.0,-321.48289413707084,-257.6459199323112,0.16303030303030303,2.74897837638855,5.765795707702637
63.0,-128.09474777774307,-255.5895521203339,0.16242424242424244,2.661701202392578,8.897317886352539
64.0,-138.49085368543996,-253.7598849572887,0.16181818181818183,3.1209206581115723,12.072798728942871
65.0,-83.17503412406658,-251.13550263677757,0.16121212121212122,2.912917137145996,7.61289119720459
66.0,-113.873594024002,-249.0557767487052,0.1606060606060606,2.7768516540527344,7.234286308288574
67.0,-99.75573713283865,-246.82741794846842,0.16,2.880786180496216,12.173835754394531
68.0,-104.80955520562385,-244.73891996695602,0.1593939393939394,2.7482357025146484,4.713569641113281
69.0,-114.365644366981,-242.84945220463757,0.1587878787878788,2.8728220462799072,5.210107326507568
70.0,-66.235660551209,-240.32639803816002,0.1581818181818182,2.974238395690918,4.894052982330322
71.0,-93.3586990261856,-238.2564304464421,0.1575757575757576,2.8288912773132324,5.506626129150391
72.0,-139.51104070751649,-236.88496670006802,0.15696969696969698,2.657092809677124,3.889636516571045
73.0,-170.36493542127977,-235.97373339487913,0.15636363636363637,2.910266637802124,4.980586051940918
