episode,average_reward,reward
1.0,-190.00693338323953,-190.00693338323953
2.0,-176.175392088906,-162.34385079457246
3.0,-161.90883289227543,-133.37571449901432
4.0,-173.73119715006584,-209.19828992343702
5.0,-161.79029938580211,-114.0267083287472
6.0,-172.39522340091673,-225.41984347648977
7.0,-157.83848483774628,-70.49805345872343
8.0,-211.68365787367176,-588.5998691251502
9.0,-196.75066971712084,-77.28676446471363
10.0,-192.91215295491742,-158.36550209508644
11.0,-191.8166334979342,-180.86143892810216
12.0,-208.4120211695459,-390.9612855572745
13.0,-226.00042835506753,-437.0613145813271
14.0,-221.8672614896719,-168.1360922395288
15.0,-229.29703801090668,-333.3139093081933
16.0,-235.83603479534364,-333.9209865618982
17.0,-229.20907881850505,-123.17778318908759
18.0,-224.16230682962865,-138.36718301872975
19.0,-218.14044413473067,-109.7469156265668
20.0,-210.83379522583363,-72.00746595678974
21.0,-211.74403843714313,-229.94890266333306
22.0,-211.55297682268147,-207.5406829189873
23.0,-207.84247934697103,-126.21153488134115
24.0,-213.02477216117086,-332.2175068877667
25.0,-221.22872246157252,-418.12352967121217
26.0,-224.1789665073972,-297.9350676530145
27.0,-228.22226303449932,-333.3479727391542
28.0,-225.57853595738305,-154.19790487524364
29.0,-222.2212969271028,-128.21860407925556
30.0,-225.52673404523887,-321.38441047118545
31.0,-225.03296781780494,-210.2199809947869
32.0,-222.5172709022729,-144.53066652077973
33.0,-222.1282742754568,-209.68038221734014
34.0,-220.76118840951003,-175.6473548332665
35.0,-237.03050572268103,-790.1872943704948
36.0,-249.7507765741592,-694.9602563758963
37.0,-251.55927623991275,-316.6652642070412
38.0,-265.90334710733924,-796.6339692021194
39.0,-287.3215761563538,-1101.214280018907
40.0,-283.8063064690281,-146.7107886633246
41.0,-280.30051815237465,-140.06898548623826
42.0,-278.5145219092103,-205.28867593947407
43.0,-276.85093222447716,-206.9801654656843
44.0,-275.0540788372429,-197.7893831861711
45.0,-276.0974550903619,-322.00601022759895
46.0,-274.5727324035271,-205.96021149595975
47.0,-273.48233094401746,-223.32386380657556
48.0,-277.1153716271829,-447.86828373595654
49.0,-279.32858158554814,-385.56265958707695
50.0,-277.826583432246,-204.2286739204441
51.0,-275.32522367349384,-150.25723573588317
52.0,-276.9135684975181,-357.91915452275515
53.0,-274.3528412881634,-141.19502640171942
54.0,-271.65282862817475,-128.55215764877553
55.0,-269.14518654351224,-133.73251397173664
56.0,-267.2618943833363,-163.68082557366142
57.0,-265.15443147102627,-147.13650838166507
58.0,-264.1387987634515,-206.2477344316896
59.0,-262.37812262071554,-160.2589063420274
60.0,-259.75732571777866,-105.13030844450296
61.0,-256.59941215846266,-67.12459859950313
62.0,-257.6459199323112,-321.48289413707084
63.0,-255.5895521203339,-128.09474777774307
64.0,-253.7598849572887,-138.49085368543996
65.0,-251.13550263677757,-83.17503412406658
66.0,-249.0557767487052,-113.873594024002
67.0,-246.82741794846842,-99.75573713283865
68.0,-244.73891996695602,-104.80955520562385
69.0,-242.84945220463757,-114.365644366981
70.0,-240.32639803816002,-66.235660551209
71.0,-238.2564304464421,-93.3586990261856
72.0,-236.88496670006802,-139.51104070751649
73.0,-235.97373339487913,-170.36493542127977
74.0,-233.9673394788323,-87.50058360741313
75.0,-231.50855672279212,-49.55863277582024
76.0,-231.58488031187144,-237.3091494928183
