time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,x_b0,x_omega_c,x_k,y_b0,y_omega_c,y_k,z_b0,z_omega_c,z_k
4.791666666666666,y,gym_env,0.0,0.31797152757644653,1.000144600868225,0.0,0.2177613228559494,9.76821975200437e-05,0.010490058921277523,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14033.10546875,14033.10546875,14892.3056640625,14892.3056640625,-0.1187897191464901,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.8125,y,gym_env,0.0,0.3224770426750183,1.000146746635437,0.0,0.21511055529117584,0.00010131823364645243,0.02029365301132202,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14892.4560546875,14892.4560546875,14033.255859375,14033.255859375,-0.8096188253879547,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.833333333333333,y,gym_env,0.0,0.3269028067588806,1.0001485347747803,0.0,0.2103515863418579,7.237630779854953e-05,0.02735603228211403,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14892.623046875,14892.623046875,14033.4228515625,14033.4228515625,-0.12585762254595756,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.854166666666666,y,gym_env,0.0,0.3312138020992279,1.0001494884490967,0.0,0.20471401512622833,2.754086017375812e-05,0.020781787112355232,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14034.294921875,14034.294921875,14893.4951171875,14893.4951171875,-0.8166672683477402,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.875,y,gym_env,0.0,0.3354237377643585,1.000150203704834,0.0,0.20053499937057495,4.0328988688997924e-05,0.016944143921136856,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14034.1181640625,14034.1181640625,14893.318359375,14893.318359375,-0.13298675585985184,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.895833333333333,y,gym_env,0.0,0.3395541310310364,1.00015127658844,0.0,0.19658729434013367,5.26501280546654e-05,0.0267400573939085,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14893.0595703125,14893.0595703125,14033.859375,14033.859375,-0.823321308118105,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.916666666666666,y,gym_env,0.0,0.3435778319835663,1.0001518726348877,0.0,0.19053463637828827,7.264392479555681e-06,0.033794812858104706,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14893.244140625,14893.244140625,14034.0439453125,14034.0439453125,-0.1389515458524227,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.9375,y,gym_env,0.0,0.3474598228931427,1.0001511573791504,0.0,0.18360628187656403,-5.915478686802089e-05,0.027212370187044144,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14035.4951171875,14035.4951171875,14894.6943359375,14894.6943359375,-0.8290976044595242,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.958333333333333,y,gym_env,0.0,0.35121390223503113,1.0001500844955444,0.0,0.17813874781131744,-4.222362986183725e-05,0.023366978392004967,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14035.45703125,14035.45703125,14894.6572265625,14894.6572265625,-0.1446306460916996,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
4.979166666666666,y,gym_env,0.0,0.35486164689064026,1.0001494884490967,0.0,0.1729053109884262,-2.0343035430414602e-05,0.03315635398030281,-0.0,-0.0,0.0,0.2361968755722046,1.0,0.0,0.0,0.0,14893.9521484375,14893.9521484375,14034.751953125,14034.751953125,-0.8343747138202191,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
