mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.03828596185893751,0.052057747900875806,5.513178507687002,0.13909510988742113,143.0,0.11615899398644355,30129045796.471848,143.0,0.5189132156905595,0.1245763193843779,-0.3558950263704652,1.0,3012904595.137356,132.0,1.1,8.727272727272727,x,b0
0.03544490772388628,0.04599140484036934,5.104066712239625,0.022726501105353236,119.0,0.011427790403623865,30127213212.766636,119.0,0.5476740056818181,0.08289659329062823,-0.3460582717564949,1.0,3012721334.270056,176.0,1.1,8.727272727272727,x,b0
0.04613815272816275,0.07061336604874281,6.6438939928554355,0.19463753793388605,143.0,0.1718280023414991,30129420304.440178,143.0,0.5814251666302448,0.1383006834067237,-0.3610499995658938,1.0,3012942046.181428,220.0,1.1,8.727272727272727,x,b0
0.03003886952276237,0.04138714598675196,4.325597211277781,0.10313135851174593,143.0,0.08935411441260449,30128905647.82121,143.0,0.46536959134615385,0.0945081321009327,-0.3379185497561664,1.0,3012890580.021666,264.0,1.1,8.727272727272727,x,b0
0.037525997009920306,0.0520222814985561,5.403743569428524,0.1478544669225812,143.0,0.1180605976894315,30128029422.174126,143.0,0.3813186325393357,0.12745376021750615,-0.3472529070971327,1.0,3012802957.67221,308.0,1.1,8.727272727272727,x,b0
0.03855784848550593,0.05313832243365646,5.552330181912854,0.0994678232818842,126.5,0.08233847725776805,30129074829.478626,126.5,0.5032404119318182,0.11079121343714503,-0.3469429407440926,1.0,3012907496.789602,176.0,0.66,8.727272727272727,x,omega_c
0.04786190490408582,0.0741570130960966,6.892114306188358,0.2123836362734437,143.0,0.18438342886033102,30128349847.336143,143.0,0.4840864701704546,0.145976833723315,-0.36387983292696563,1.0,3012835000.5140586,176.0,0.8800000000000001,8.727272727272727,x,omega_c
0.03544490772388628,0.04599140484036934,5.104066712239625,0.022726501105353236,119.0,0.011427790403623865,30127213212.766636,119.0,0.5476740056818181,0.08289659329062823,-0.3460582717564949,1.0,3012721334.270056,176.0,1.1,8.727272727272727,x,omega_c
0.04169373835664706,0.06190976130847256,6.003898323357177,0.15337343607097864,143.0,0.14224632783381302,30131265802.897636,143.0,0.5423319356424825,0.11408257599999536,-0.35694413884779597,1.0,3013126595.887782,176.0,1.265,8.727272727272727,x,omega_c
0.04851977651526548,0.07284545853341577,6.986847818198228,0.18965147528797388,143.0,0.17493120987221897,30134593353.293617,143.0,0.6457997568837412,0.1427159240849573,-0.3677737021591243,1.0,3013459351.143047,176.0,1.4300000000000002,8.727272727272727,x,omega_c
0.03911651690238539,0.04977077862581747,5.632778433943496,0.05266029015183449,135.5,0.04947785385697248,30127337550.784477,135.5,0.4993239182692307,0.09790440226663491,-0.3511074246849108,1.0,3012733769.8297772,176.0,1.1,6.1090909090909085,x,k
0.03801979764648114,0.04809301714907667,5.474850861093284,0.04947041533887386,134.5,0.04900807579126974,30127148741.08481,134.5,0.5298056435751748,0.091233364228452,-0.3492564839246688,1.0,3012714888.7306156,176.0,1.1,7.418181818181817,x,k
0.03544490772388628,0.04599140484036934,5.104066712239625,0.022726501105353236,119.0,0.011427790403623865,30127213212.766636,119.0,0.5476740056818181,0.08289659329062823,-0.3460582717564949,1.0,3012721334.270056,176.0,1.1,8.727272727272727,x,k
0.036933807639708896,0.04966206192307372,5.318468300118081,0.12432922516018152,143.0,0.09970162536670354,30127748661.8323,143.0,0.4076875273164336,0.11689315348196735,-0.35104561551801805,1.0,3012774881.6200294,176.0,1.1,10.036363636363635,x,k
0.03931792704823785,0.05440742632350297,5.661781494946251,0.14534969720989466,143.0,0.11848183316033101,30128485707.11878,143.0,0.4944137893356644,0.12938116987198708,-0.3544892818653328,1.0,3012848586.23049,176.0,1.1,11.345454545454546,x,k
