mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.03855784848550593,0.05313832243365646,5.552330181912854,0.0994678232818842,126.5,0.08233847725776805,30129074829.478626,126.5,0.5032404119318182,0.11079121343714503,-0.3469429407440926,1.0,3012907496.789602,176.0,0.66,8.727272727272727,x,omega_c
0.04786190490408582,0.0741570130960966,6.892114306188358,0.2123836362734437,143.0,0.18438342886033102,30128349847.336143,143.0,0.4840864701704546,0.145976833723315,-0.36387983292696563,1.0,3012835000.5140586,176.0,0.8800000000000001,8.727272727272727,x,omega_c
0.03544490772388628,0.04599140484036934,5.104066712239625,0.022726501105353236,119.0,0.011427790403623865,30127213212.766636,119.0,0.5476740056818181,0.08289659329062823,-0.3460582717564949,1.0,3012721334.270056,176.0,1.1,8.727272727272727,x,omega_c
0.04169373835664706,0.06190976130847256,6.003898323357177,0.15337343607097864,143.0,0.14224632783381302,30131265802.897636,143.0,0.5423319356424825,0.11408257599999536,-0.35694413884779597,1.0,3013126595.887782,176.0,1.265,8.727272727272727,x,omega_c
0.04851977651526548,0.07284545853341577,6.986847818198228,0.18965147528797388,143.0,0.17493120987221897,30134593353.293617,143.0,0.6457997568837412,0.1427159240849573,-0.3677737021591243,1.0,3013459351.143047,176.0,1.4300000000000002,8.727272727272727,x,omega_c
