episode,reward,average_reward,exploration_noise,actor_loss,critic_loss
1.0,-590.8415417105934,-590.8415417105934,0.1,0.15366828441619873,114.83475494384766
2.0,-390.43851021260843,-490.64002596160094,0.09979933110367893,0.36389514803886414,86.86154174804688
3.0,-524.7439840431131,-502.0080119887716,0.09959866220735787,0.5840794444084167,70.45175170898438
4.0,-741.3244921978447,-561.8371320410399,0.0993979933110368,0.7820351719856262,105.703125
5.0,-538.8256929423479,-557.2348442213015,0.09919732441471572,0.9944502711296082,127.95159149169922
6.0,-560.8480077074221,-557.8370381356549,0.09899665551839465,1.2387018203735352,104.8462142944336
7.0,-569.8582922222786,-559.5543601480297,0.09879598662207359,1.5655107498168945,118.20987701416016
8.0,-520.4468019943366,-554.6659153788181,0.09859531772575252,1.801950216293335,83.92144775390625
9.0,-550.2730819734567,-554.1778227782224,0.09839464882943144,2.0824904441833496,123.53559875488281
10.0,-422.75569628159315,-541.0356101285595,0.09819397993311037,2.4223198890686035,64.2347640991211
11.0,-442.7722465130752,-532.1025770726064,0.09799331103678931,2.659054756164551,48.324859619140625
12.0,-468.8535724873572,-526.8318266905023,0.09779264214046823,3.025991201400757,43.28203582763672
13.0,-500.71962165731713,-524.8231955341035,0.09759197324414716,3.3609530925750732,35.221290588378906
14.0,-583.219718085448,-528.9943757163425,0.09739130434782609,3.832958221435547,36.003292083740234
15.0,-520.5024694150318,-528.4282486295883,0.09719063545150503,4.044780254364014,76.91368103027344
16.0,-433.305858312126,-522.4830992347469,0.09698996655518395,4.659608840942383,51.66029357910156
17.0,-502.2989943046153,-521.2957989447392,0.09678929765886288,5.061450004577637,27.154537200927734
18.0,-466.31804956252313,-518.2414795346161,0.09658862876254182,5.586341381072998,34.347354888916016
19.0,-527.7038921059707,-518.7395012488979,0.09638795986622074,5.961658000946045,26.965646743774414
20.0,-505.63265974331415,-518.0841591736187,0.09618729096989967,6.635870933532715,11.365174293518066
21.0,-494.8752954067311,-516.9789751847193,0.0959866220735786,6.947389125823975,27.643518447875977
22.0,-679.8020285782466,-524.3800230662432,0.09578595317725754,7.485980987548828,30.463781356811523
23.0,-557.9713995909647,-525.8405176977528,0.09558528428093646,8.095783233642578,31.281063079833984
24.0,-541.4869468020762,-526.4924522437663,0.09538461538461539,8.372772216796875,8.454453468322754
25.0,-445.75942607572284,-523.2631311970446,0.09518394648829431,8.777361869812012,28.370952606201172
26.0,-659.9217248939743,-528.5192309546188,0.09498327759197325,9.705964088439941,12.606186866760254
27.0,-462.7384618480804,-526.0829061728952,0.09478260869565218,9.67209529876709,18.749130249023438
28.0,-549.425793401588,-526.916580716777,0.0945819397993311,9.951152801513672,16.101308822631836
29.0,-496.585351690954,-525.8706762676107,0.09438127090301004,9.84244441986084,18.98769760131836
