mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,b0,omega_c,k,score
0.04210029851405564,0.05526432298890378,2.526017910843338,0.035937128122895956,48.5,0.019901568855857477,1340042055.9458556,48.5,33.64772163003178,0.3158470895356771,-0.15613194033279207,154.0,0.5,6.584615384615384,134004214.33688906
0.04210028913573731,0.055264310471452416,2.5260173481442383,0.03593735443428159,48.5,0.019901542545994744,1340042069.022448,48.5,33.6477485268803,0.31584652650358414,-0.1561274486117052,154.0,0.5,6.984615384615384,134004215.64455087
0.04210032787449623,0.05526433033551138,2.526019672469774,0.03594032791443169,48.5,0.019902105026024706,1340043071.043836,48.5,33.64915750794492,0.3158920583864412,-0.15647520597768622,154.0,0.5,7.384615384615384,134004315.84683113
0.042100278612931454,0.055264282585725265,2.526016716775887,0.03593739797361195,48.5,0.019901661056792364,1340042083.2121973,48.5,33.64772163003178,0.31584865326319694,-0.15613294291467342,154.0,0.5,7.7846153846153845,134004217.063523
0.04210011044725428,0.0552642068376338,2.5260066268352563,0.03593801148235798,48.5,0.019901237731877092,1340042097.946331,48.5,33.6476699053231,0.31583710616733873,-0.15633939685433598,154.0,0.5,8.184615384615384,134004218.53692909
0.04210078798387629,0.05526499044408704,2.5260472790325768,0.035936720203608274,48.5,0.019901326013496146,1340042156.351367,48.5,33.647771285752114,0.31584573549636263,-0.1561365091007598,154.0,0.6000000000000001,6.584615384615384,134004224.37745124
0.04210076832190385,0.055264957054034086,2.5260460993142306,0.03593666502274573,48.5,0.01990131980467898,1340042219.9800844,48.5,33.64780645855403,0.3158466222969823,-0.15612324037751873,154.0,0.6000000000000001,6.984615384615384,134004230.74032624
0.042100716603382826,0.05526492377732477,2.5260429962029693,0.03593628108501434,48.5,0.019900883441247668,1340042186.4434648,48.5,33.647715423066735,0.3158468926390639,-0.15612022075758247,154.0,0.6000000000000001,7.384615384615384,134004227.38665447
0.04210069862716059,0.05526490409136553,2.5260419176296356,0.035936404252424836,48.5,0.01990088185023827,1340042200.0795724,48.5,33.647773354740465,0.31584835022561897,-0.15611827142038862,154.0,0.6000000000000001,7.7846153846153845,134004228.75027081
0.04210073207338665,0.055264903301058675,2.526043924403199,0.03593679657205939,48.5,0.019901410492214684,1340042218.2857652,48.5,33.64780438956568,0.3158466590948834,-0.156123275206275,154.0,0.6000000000000001,8.184615384615384,134004230.57089368
0.04210383719748441,0.055269876669018225,2.5262302318490644,0.0359232472255826,48.5,0.0198916965649308,1340042058.369276,48.5,33.64766783633475,0.31582164123051826,-0.15655997995674448,154.0,1.3,6.584615384615384,134004214.57926865
0.04210383588261157,0.05526985477816602,2.5262301529566944,0.03592327260412276,48.5,0.019891881587682292,1340042089.6176708,48.5,33.64768231925318,0.3158221315459242,-0.15655994851533625,154.0,1.3,6.984615384615384,134004217.70410956
0.04210422799415671,0.055269944788372265,2.526253679649402,0.03592475573532283,48.5,0.01989475200146747,1340042105.4814992,48.5,33.647616111626064,0.3158100653172109,-0.15681934010505905,154.0,1.3,7.384615384615384,134004219.29049097
0.04210383216321961,0.0552698241720974,2.5262299297931765,0.0359236435033381,48.5,0.019892239370771374,1340042094.2044568,48.5,33.647700940148304,0.31582170070095295,-0.15655854409037376,154.0,1.3,7.7846153846153845,134004218.16279003
0.042103787631959516,0.05526978298133946,2.5262272579175704,0.0359232691116631,48.5,0.019891968161876623,1340042049.8540788,48.5,33.647651284427965,0.3158209509118471,-0.1565588339952938,154.0,1.3,8.184615384615384,134004213.7277467
0.04210897353576166,0.05527701076837764,2.5265384121456993,0.03590599121525884,48.5,0.019880944018950686,1340042171.4740257,48.5,33.64769680217161,0.31583558881994445,-0.15609662286701387,154.0,2.0,6.584615384615384,134004225.88980904
0.04210906638275658,0.05527706550341886,2.5265439829653946,0.035906652454286814,48.5,0.01988096314986857,1340042475.1698475,48.5,33.647651284427965,0.31581717279716337,-0.15636260779166344,154.0,2.0,6.984615384615384,134004256.2593878
0.04210921562513835,0.055277085367474436,2.526552937508301,0.03590815979987383,48.5,0.01988397376650634,1340042277.661653,48.5,33.64753955905721,0.3158270816753601,-0.15633091931072002,154.0,2.0,7.384615384615384,134004236.50855944
0.04210892380599658,0.05527693970159832,2.5265354283597947,0.035906072007492185,48.5,0.019881021512749918,1340042149.9252224,48.5,33.64770300913665,0.3158359337558976,-0.15609742498758683,154.0,2.0,7.7846153846153845,134004223.73492871
0.042109023562116515,0.05527700225738005,2.5265414137269904,0.03590680635534227,48.5,0.019881067069945857,1340042473.4904044,48.5,33.647659560381356,0.3158172238440598,-0.15636290757824203,154.0,2.0,8.184615384615384,134004256.09144379
0.04211427676706121,0.05528494956039076,2.5268566060236726,0.03588634869083762,48.5,0.01986721904055836,1340042047.7581627,48.5,33.64758921477754,0.3158277160460055,-0.15600385800178496,154.0,2.7,6.584615384615384,134004213.51827633
0.042114262274235426,0.055284928135248615,2.5268557364541255,0.03588640154339373,48.5,0.01986725470245195,1340042046.6405377,48.5,33.647587145789196,0.31582773509006057,-0.15600396815913417,154.0,2.7,6.984615384615384,134004213.40651345
0.04211424835172393,0.055284907608479116,2.5268549011034356,0.03588645113632083,48.5,0.019867287842013564,1340042046.0802903,48.5,33.64758921477754,0.31582775235084254,-0.15600408177201097,154.0,2.7,7.384615384615384,134004213.35048875
0.04211425543268209,0.05528490587046504,2.526855325960925,0.035886963829398155,48.5,0.019867493935938306,1340042171.0482152,48.5,33.64762024960275,0.31582793070988535,-0.15600630356204004,154.0,2.7,7.7846153846153845,134004225.84728445
0.042114224730708624,0.05528487272666632,2.526853483842517,0.03588653658516705,48.5,0.019867345195962116,1340042047.7691174,48.5,33.64758921477754,0.3158277839270866,-0.15600428216209675,154.0,2.7,8.184615384615384,134004213.51937117
0.04209991630410377,0.055263833677030694,2.525994978246226,0.03594018495641649,48.5,0.019902882719179615,1340042113.9258833,48.5,33.64771335407839,0.31583977811761527,-0.15634936009606537,187.0,0.5,6.584615384615384,134004220.13488644
0.0421000012165408,0.05526384461436383,2.5260000729924474,0.03593915910460055,48.5,0.01990281298640184,1340042134.4198458,48.5,33.647758871822035,0.31584824560294256,-0.1561339663064184,187.0,0.5,6.984615384615384,134004222.18428826
0.0421000955827559,0.055263860924440154,2.526005734965354,0.03593926364555955,48.5,0.019903902866644785,1340042209.9627862,48.5,33.64775680283368,0.315844150727769,-0.15621852195473318,187.0,0.5,7.384615384615384,134004229.73858339
0.04210005713152591,0.05526382968345138,2.5260034278915544,0.03594088600948453,48.5,0.019903566154728953,1340042242.2949164,48.5,33.64760783567267,0.31583861386928136,-0.15638102678855426,187.0,0.5,7.7846153846153845,134004232.971781
0.04209992906057225,0.05526377946598354,2.5259957436343345,0.03593888157047331,48.5,0.019902539992472157,1340042083.2824051,48.5,33.64775680283368,0.31584855637642717,-0.1561316924231395,187.0,0.5,8.184615384615384,134004217.07054305
0.042100361748792316,0.05526436474829853,2.5260217049275386,0.03593822778202593,48.5,0.019902269637289766,1340042160.3837209,48.5,33.64766162936971,0.3158325040030668,-0.15643704114361529,187.0,0.6000000000000001,6.584615384615384,134004224.78067046
