mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,b0,omega_c,k,score,factor,scale
0.04210152391480647,0.05526652436677273,2.5260914348883876,0.03593143285252154,48.5,0.01989728015420648,1340041981.4326024,48.5,33.64767404329979,0.3158222796713891,-0.15652821476674827,187.0,1.04,6.984615,134004206.8855738,omega_c,0.8
0.04210194580755357,0.05526733098187841,2.526116748453214,0.03592872875742614,48.5,0.019893850597630568,1340041501.0703928,48.5,33.654501704846396,0.31583579956252406,-0.15683723106158493,187.0,1.1700000000000002,6.984615,134004158.85004045,omega_c,0.9
0.042102555912493886,0.05526823079967541,2.526153354749633,0.03592646820470691,48.5,0.019892338168574497,1340041504.2898173,48.5,33.654501704846396,0.31583477631934115,-0.15683196001491922,187.0,1.3,6.984615,134004159.1719903,omega_c,1.0
0.04210341237581833,0.05526925598937001,2.5262047425490994,0.035925128031522036,48.5,0.019892718264600262,1340042024.624341,48.5,33.647651284427965,0.3158229497453537,-0.15656313314198123,187.0,1.4300000000000002,6.984615,134004211.20476834,omega_c,1.1
0.0421040623824637,0.05527022398398823,2.5262437429478215,0.03592245723120868,48.5,0.019890951312845573,1340042052.22894,48.5,33.64759955971928,0.3158214775845324,-0.1565574328406833,187.0,1.56,6.984615,134004213.96523094,omega_c,1.2
