time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,disturbance_x,disturbance_y,disturbance_z,x_b0,x_omega_c,x_k,x_r,y_b0,y_omega_c,y_k,y_r,z_b0,z_omega_c,z_k,z_r
0.0,x,gym_env,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,14468.4287109375,14468.4287109375,14468.4287109375,14468.4287109375,-0.1,0.0,0.0,0.0,23.82967519760132,3.0508600354194644,7.661386348837514,63.31537500023842,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.020833333333333332,x,gym_env,0.0,0.0,1.0,0.0,0.0,-1.3332407178268113e-08,0.0,-0.0,0.0,0.010416666977107525,0.0,1.0,0.5,0.0,0.0,14038.8291015625,14898.029296875,14898.029296875,14038.8291015625,-0.11037068348377943,0.0,0.0,0.0,23.82967519760132,3.0508600354194644,7.661386348837514,63.31537500023842,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.041666666666666664,x,gym_env,1.393427965012961e-06,-2.2894487798747387e-22,1.0000022649765015,0.00022294015798252076,-4.3957043372967054e-20,0.00017964669677894562,2.1512492394521185e-18,0.008181506767868996,1.0172525001509352e-20,0.02083333395421505,0.0,1.0,0.5,0.0,0.0,14048.87109375,14908.0712890625,14908.0712890625,14048.87109375,-0.12026719190180302,0.0,0.0,0.0,24.0871452242136,3.0233348086476326,7.541476323240895,63.209050729870796,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.0625,x,gym_env,3.06772199110128e-05,-7.333266323012298e-21,1.000011682510376,0.002677325624972582,-6.490211080528612e-19,0.0006255308398976922,6.455807191286459e-18,0.029988523572683334,1.142304243440024e-19,0.03125,0.0,1.0,0.5,0.0,0.0,14123.5908203125,14982.791015625,14982.791015625,14123.5908203125,-0.12903523892164231,0.0,0.0,0.0,24.0871452242136,3.0233348086476326,7.541476323240895,63.209050729870796,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.08333333333333333,x,gym_env,0.00017000068328343332,-3.821280716254046e-20,1.0000554323196411,0.010223819874227047,-2.148566692725609e-18,0.0030572698451578617,1.1311772631640233e-17,0.0654333084821701,4.349901925062966e-19,0.0416666679084301,0.0,1.0,0.5,0.0,0.0,14199.611328125,15058.810546875,15058.810546875,14199.611328125,-0.1359441563487053,0.0,0.0,0.0,23.876090735197067,3.0328168958425525,7.634220196837086,63.238542944192886,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.10416666666666666,x,gym_env,0.0005621193558908999,-1.1408982948926254e-19,1.0001721382141113,0.02580195665359497,-4.8614972107002224e-18,0.0071964566595852375,1.9448295022348688e-17,0.11453817039728165,1.1904862991997133e-18,0.0520833320915699,0.0,1.0,0.5,0.0,0.0,14371.9814453125,15231.1806640625,15231.1806640625,14371.9814453125,-0.14011547118425371,0.0,0.0,0.0,23.876090735197067,3.0328168958425525,7.634220196837086,63.238542944192886,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.125,x,gym_env,0.001415917882695794,-2.683032953613285e-19,1.0004239082336426,0.052759695798158646,-9.304021650878048e-18,0.015138418413698673,2.6922479007334907e-17,0.177365243434906,2.643289975408621e-18,0.0625,0.0,1.0,0.5,0.0,0.0,15327.1123046875,14467.912109375,14467.912109375,15327.1123046875,-0.14078089073300362,0.0,0.0,0.0,24.05531795322895,3.020288681983948,7.547327305906911,63.173119843006134,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.14583333333333331,x,gym_env,0.0030027127359062433,-5.348342528626856e-19,1.0008502006530762,0.09358198195695877,-1.530779118101653e-17,0.02366209775209427,3.348633914767794e-17,0.23713083565235138,4.475813083159104e-18,0.0729166641831398,0.0,1.0,0.5,0.0,0.0,15375.26953125,14516.0703125,14516.0703125,15375.26953125,-0.1379695996642113,0.0,0.0,0.0,24.05531795322895,3.020288681983948,7.547327305906911,63.173119843006134,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.16666666666666666,x,gym_env,0.005599335767328739,-9.426374484774136e-19,1.0014379024505615,0.14673863351345062,-2.2528589892043055e-17,0.030880136415362358,3.68691108063258e-17,0.28266236186027527,6.126882956607811e-18,0.0833333358168602,0.0,1.0,0.5,0.0,0.0,15312.4892578125,14453.2890625,14453.2890625,15312.4892578125,-0.13226150572299958,0.0,0.0,0.0,24.139231622219086,2.9984162867069246,7.589203168982166,63.206723153591156,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
0.1875,x,gym_env,0.009413611143827438,-1.5065275060305782e-18,1.002122402191162,0.20829112827777863,-3.008472431467613e-17,0.033885225653648376,3.694504598655817e-17,0.31404200196266174,7.300275051461233e-18,0.09375,0.0,1.0,0.5,0.0,0.0,14956.08203125,14626.74609375,14626.74609375,14956.08203125,-0.12418649196624756,0.0,0.0,0.0,24.139231622219086,2.9984162867069246,7.589203168982166,63.206723153591156,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0
