episode,average_reward,reward
1.0,-10.874269982799888,-10.874269982799888
2.0,-11.190355889033526,-11.506441795267165
3.0,-24.034290380155046,-49.72215936239809
4.0,-35.25184740847908,-68.90451849345118
5.0,-60.22656675800681,-160.12544415611774
6.0,-92.00703755564366,-250.90939154382795
7.0,-87.01808719948998,-57.08438506256789
8.0,-97.18018208385911,-168.31484627444297
9.0,-117.20224688160751,-277.3787652635947
10.0,-113.05391183076426,-75.71889637317508
11.0,-108.41810421645641,-62.06002807337791
12.0,-131.26029861679612,-382.5244370205328
13.0,-123.70590555152067,-33.05318876821548
14.0,-115.75427145856831,-12.383028250187635
15.0,-109.88251800394306,-27.67796963918954
16.0,-104.17745296412613,-18.601477366872132
17.0,-101.22526010953109,-53.99017443601042
18.0,-96.2191985841944,-11.116152653470635
19.0,-91.74497739990291,-11.208996082656085
20.0,-87.72191042839549,-11.283637969754636
21.0,-86.82514364724713,-68.88980802427977
22.0,-85.24034075875005,-51.95948010031134
23.0,-83.37390042055884,-42.31221298035234
24.0,-80.34930543388084,-10.783620740287006
25.0,-77.55567065022886,-10.508435842581093
26.0,-74.97495116540588,-10.456964044831693
27.0,-72.59310449880583,-10.665091167204082
28.0,-70.37200636513133,-10.402356755919755
29.0,-68.2998734288046,-10.28015121165663
30.0,-66.3629061284475,-10.190854418091476
31.0,-64.55064771210235,-10.182895221747458
32.0,-62.85099221163546,-10.161671697162092
33.0,-61.28083500982911,-11.035804552026093
34.0,-59.773516263456685,-10.031997633166611
35.0,-58.35151799241347,-10.0035767769441
36.0,-57.009620389978714,-10.043204304762185
37.0,-55.743243575498866,-10.15367825422436
38.0,-54.55828117542459,-10.714672372676432
39.0,-55.92455022017925,-107.84277392085642
40.0,-54.78914125401061,-10.508191573433578
41.0,-53.708718431886375,-10.491805546917021
42.0,-53.83043432566116,-58.820785970427096
43.0,-53.21329897369237,-27.293614191003144
44.0,-52.247299320127986,-10.709314216859639
45.0,-52.39042081385851,-58.6877665380016
46.0,-51.78544238288684,-24.56141298916191
47.0,-50.98753392232701,-14.28374473657459
48.0,-50.63379506578591,-34.00806880835444
49.0,-50.42731471629623,-40.51625794079155
50.0,-49.88917477671057,-23.5203177370131
51.0,-49.353620368001216,-22.575899932533503
52.0,-48.69592952464994,-15.153696513734758
53.0,-48.02061508279645,-12.904264106415212
54.0,-47.386055084824974,-13.754375192336738
55.0,-46.78132302767851,-14.125791941769421
56.0,-46.26505294347381,-17.870198312215507
57.0,-46.20550725909702,-42.87094893399626
58.0,-45.84711989395898,-25.419040081091225
59.0,-45.768448922530574,-41.20553257968277
60.0,-45.68746052286588,-40.90914494264871
61.0,-45.706495526567345,-46.8485957486555
62.0,-46.43467569893466,-90.85366621334106
63.0,-46.40440582483314,-44.52767363053863
64.0,-45.84400512261391,-10.538760882802308
65.0,-45.545599937088376,-26.44766806345433
66.0,-45.012112832353466,-10.335451024584472
67.0,-44.49323400098235,-10.247231130488217
68.0,-43.985855490496974,-9.991495287977159
69.0,-43.492979947471255,-9.977443021722138
70.0,-43.01445734057218,-9.99639746453613
71.0,-42.5537552676089,-10.304610160179436
72.0,-42.10228244632445,-10.047712135128677
73.0,-41.66006407725396,-9.820341504178941
74.0,-41.23239440199757,-10.0125081082806
75.0,-40.81856705118631,-10.195343091152608
76.0,-40.67560422372136,-29.953392163850367
77.0,-40.30339705566127,-12.015652283094823
78.0,-39.91427538212641,-9.951906519941986
79.0,-39.537246032482784,-10.128956760279834
80.0,-39.17430510696177,-10.501971990801394
81.0,-38.813289820751606,-9.932066923938692
82.0,-38.46377247568005,-10.152867524884641
83.0,-38.119061606111785,-9.852770301513374
84.0,-37.78889195089418,-10.384810567833483
85.0,-37.471199178076965,-10.78500626143068
86.0,-37.154936463209644,-10.27260569948703
87.0,-36.847664436320414,-10.422270123846829
88.0,-36.54882673765248,-10.54994695354253
89.0,-36.25203141866787,-10.134043348021805
90.0,-35.96164494020793,-10.117248357273638
91.0,-35.69303756888353,-11.518374149687588
92.0,-35.4196570105702,-10.542026204057038
93.0,-35.15012163137648,-10.35286674555391
94.0,-34.90452331522055,-12.06387991271913
95.0,-34.6432427385776,-10.082868534140289
96.0,-34.38926413222149,-10.26129652839154
97.0,-34.137686088379084,-9.986193879507482
98.0,-35.32806722321387,-150.79503730218858
99.0,-35.0743918102849,-10.214201343245804
100.0,-34.83035229866888,-10.670440648682415
101.0,-34.59016136513904,-10.571068012155592
102.0,-34.35093033041231,-10.188595823012292
103.0,-34.11615667277433,-10.16924359370023
104.0,-33.889638645364286,-10.558281822130084
105.0,-33.66595233089451,-10.402575626038015
106.0,-33.44358135774355,-10.09462917689234
107.0,-33.45525247594543,-34.69239100534469
108.0,-33.24143697190798,-10.363178039900959
109.0,-33.037200658415806,-10.979678801260889
110.0,-32.83351102675105,-10.631341175292619
111.0,-32.63872635711602,-11.212412697263062
112.0,-32.793281341858474,-49.948884648270905
113.0,-32.61661545224864,-12.830035815946758
114.0,-32.42116062944932,-10.334765653125942
115.0,-32.44382886806953,-35.028008070774376
116.0,-32.252390505703104,-10.236978833563626
117.0,-32.06495996129736,-10.32301681023091
118.0,-31.87891958867544,-10.112195991910994
119.0,-31.70193851569657,-10.818171904189512
120.0,-31.708794078754,-32.524606082588434
121.0,-31.529600687235764,-10.026393705047667
122.0,-31.35551554947394,-10.291213880293071
123.0,-31.183991681037867,-10.258079731836915
124.0,-31.11162242317697,-22.210203706286848
125.0,-31.263744562017965,-50.12688977830112
126.0,-31.467341311493314,-56.916934995912015
127.0,-31.301903690793782,-10.456763482652605
128.0,-31.13810604395553,-10.335804895497859
129.0,-31.107194743605824,-27.150548298843205
130.0,-30.947658868946466,-10.367531037889421
131.0,-30.79163648998867,-10.508727225475013
132.0,-30.639885405751667,-10.760493370704353
133.0,-30.653134895379427,-32.40206752624363
134.0,-30.50329287921069,-10.574304728768766
135.0,-30.35449999931928,-10.41625409387052
136.0,-30.506758797163297,-51.06169650610536
137.0,-30.459678445136078,-24.05675056943437
138.0,-30.31712902992845,-10.787859146483243
139.0,-30.507670326696722,-56.80236928071827
140.0,-30.36629179029156,-10.714675229974091
141.0,-30.568627501899627,-58.895627127029
142.0,-30.426054571934568,-10.323271446861327
143.0,-30.28569765800795,-10.355015880428255
144.0,-30.148187178583814,-10.4841886209324
145.0,-30.012582820900192,-10.485555314458907
