episode,average_reward,reward
1.0,-519.9048584296158,-519.9048584296158
2.0,-581.6990311852642,-643.4932039409125
3.0,-558.9847675732616,-513.5562403492562
4.0,-557.6084325448279,-553.4794274595268
5.0,-591.7340959348828,-728.2367494951022
6.0,-559.3959225823904,-397.7050558199286
7.0,-587.4087242015991,-755.4855339168505
8.0,-696.863659959475,-1463.0482102646076
9.0,-699.2200043505862,-718.0707594794767
10.0,-710.4559664515589,-811.5796253603121
11.0,-701.5207450134153,-612.1685306319803
12.0,-676.4684164071651,-400.892801738412
13.0,-652.4887373723684,-364.7325889548069
14.0,-659.9621632566299,-757.1166997520306
15.0,-720.8152109338877,-1572.7578784154964
16.0,-706.5046371582562,-491.84603052378316
17.0,-691.2384148795688,-446.97885842056996
18.0,-685.6080292351687,-589.8914732803684
19.0,-681.1248682598011,-600.4279707031837
20.0,-679.5854298523476,-650.3361001107323
21.0,-670.57764299395,-490.4219058259983
22.0,-683.1156223915806,-946.4131897418209
23.0,-672.8466081092182,-446.9282938972458
24.0,-670.603118597019,-619.0028598164373
25.0,-670.0515112861561,-656.8129358254473
26.0,-673.9923746056376,-772.5139575926738
27.0,-664.6504965960902,-421.7616683478588
28.0,-657.9093651385272,-475.89881578432323
29.0,-661.3916790958486,-758.8964699008509
30.0,-662.0429029272237,-680.9283940371034
31.0,-665.1008791755969,-756.840166626791
32.0,-659.1706514890235,-475.3335932052489
33.0,-656.4701942103242,-570.0555612919436
34.0,-655.6529993360242,-628.6855684841241
35.0,-654.649038448927,-620.5143682876214
36.0,-649.9193544291841,-484.380413738182
37.0,-652.1629687068391,-732.9330827024194
38.0,-649.2244336529129,-540.4986366576463
39.0,-642.0675353828728,-370.1054011213479
40.0,-639.4825307236151,-538.6673490125659
41.0,-636.5962091681275,-521.1433469486227
42.0,-634.4389395510121,-545.9908852492844
43.0,-632.8069541641786,-564.2635679171697
44.0,-629.9263888866092,-506.06208195112544
45.0,-626.6049027137461,-480.4595111077674
46.0,-628.0793615892529,-694.4300109870651
47.0,-621.3106038796251,-309.94774923674504
48.0,-619.3648798026248,-527.91584818361
49.0,-619.0997730559054,-606.3746492133674
50.0,-619.1282073001587,-620.5214852685717
51.0,-619.9876405948125,-662.9593053275064
52.0,-618.7706310848678,-556.7031460776846
53.0,-615.6127100895301,-451.4008183319684
54.0,-612.3291495426732,-438.3004405592652
55.0,-613.6058549263614,-682.5479456455205
56.0,-611.0349803612246,-469.6368792787054
57.0,-612.5119625503706,-695.2229651425419
58.0,-614.3287542250383,-717.8858796810948
59.0,-611.3693676145933,-439.7249442087854
60.0,-607.1533185761799,-358.4064253097927
61.0,-603.9925263660369,-414.3449937574628
62.0,-606.8230659832149,-779.4859826310611
63.0,-604.4374521188184,-456.5293925262375
64.0,-605.6464329022429,-681.8122222579834
65.0,-607.2248532309549,-708.243754268523
66.0,-605.0302618759772,-462.38182380243563
67.0,-601.4238519147673,-363.40079447491075
68.0,-600.2964221395856,-524.7586272024162
69.0,-601.4325844862065,-678.6916240564228
70.0,-600.7102822089214,-550.8714250762592
71.0,-597.5340582265015,-375.1983794571066
72.0,-600.5288301626325,-813.157637627927
73.0,-599.8902577327672,-553.9130427824649
74.0,-597.425619921964,-417.50705973333464
75.0,-598.0485718945433,-644.1470178654098
76.0,-596.9486635352905,-514.4555365913325
77.0,-597.2292547538042,-618.5541873608374
78.0,-597.1774838865143,-593.1911271051981
79.0,-596.383830444743,-534.4788619865805
80.0,-597.7705932276369,-707.3248530762534
81.0,-598.7647999246973,-678.3013356895297
82.0,-600.5256832264095,-743.1572306650892
83.0,-600.0356594731479,-559.8537117056994
84.0,-599.3752877441754,-544.5644342394587
85.0,-600.5801207565784,-701.7860937984261
86.0,-600.2709275095808,-573.9895015147815
87.0,-598.8261775292035,-474.5776792167601
88.0,-600.492902409712,-745.4979670139518
89.0,-607.4958502217044,-1223.755257677032
90.0,-607.5590715238186,-613.1857674119901
91.0,-606.4830606246861,-509.64207970276243
92.0,-607.0399081864138,-657.7130363036348
93.0,-609.170995457991,-805.2310244431019
94.0,-608.860919095379,-580.0238173724623
95.0,-607.6853076364004,-497.1778304924051
96.0,-609.029456027356,-736.7235531681365
97.0,-608.7942142989847,-586.2110083753421
98.0,-608.2974624522427,-560.1125333182613
99.0,-609.7258386308961,-749.7067041389308
100.0,-608.6912666895957,-506.268644500855
101.0,-608.0532484659897,-544.2514261053886
102.0,-607.4382256677928,-545.3209230499054
103.0,-606.6380340215643,-525.0184861062489
104.0,-606.9602097720764,-640.1443120748334
105.0,-607.7422055333999,-689.0697647110517
106.0,-605.617341516314,-382.5066197222998
107.0,-604.9731801041196,-536.6920704115088
108.0,-603.795680602436,-477.8032339222913
109.0,-606.001990676277,-844.2834786511105
110.0,-605.1570010665864,-513.0531336103011
111.0,-604.2539391304042,-504.9171261503674
112.0,-603.4758545252452,-517.1084633525832
113.0,-602.3535013374185,-476.64994430083834
114.0,-601.5819536887051,-514.3970693840846
115.0,-600.4675688642028,-473.4276988709463
116.0,-598.3423141474786,-353.93802172419475
117.0,-597.6014845555352,-511.6652518900951
118.0,-595.730253674235,-376.7962405621046
119.0,-594.808879164315,-486.0866869937784
120.0,-593.8785341212407,-483.1674739953797
121.0,-595.1685448200303,-749.9698286747871
122.0,-593.1998252048924,-354.9847517731985
123.0,-592.367140499377,-490.7796064264958
124.0,-592.7877427987517,-644.5218256218352
125.0,-592.5446740490127,-562.4041490813815
126.0,-593.3700294728028,-696.5394574465557
127.0,-592.9523351956485,-540.3228562742114
128.0,-591.877163854628,-455.330403545035
129.0,-590.2138117709995,-377.30474506655844
130.0,-588.513547892051,-369.1795075076738
131.0,-586.7921500871356,-363.0104354481457
132.0,-587.0106475451128,-615.6338145401304
133.0,-589.2967879957755,-891.0673274832558
134.0,-590.6396470811679,-769.2399054383538
135.0,-589.8438997207459,-483.2137534241836
136.0,-590.7164297482191,-708.507983457119
137.0,-590.0231345627514,-495.73498933913976
138.0,-589.1678404470795,-471.992546600035
139.0,-589.4574204918362,-629.4194666682556
140.0,-588.5403733372179,-461.0708188452836
141.0,-589.3605639710624,-704.1872527092976
142.0,-589.4111078140046,-596.5377896688473
143.0,-589.3735682847547,-584.0429551312731
144.0,-590.0610296535883,-688.368005396802
145.0,-590.94912556878,-718.8349373563753
146.0,-591.098941162784,-612.8222022933442
147.0,-589.9089142215124,-416.1649807958807
148.0,-590.1330261490153,-623.0774794919439
149.0,-590.5481548963766,-651.9872095058399
150.0,-591.0986213458868,-673.118122322915
151.0,-590.3817710296611,-482.85422359577973
152.0,-591.2495379365657,-722.2823408791851
153.0,-591.5945850337125,-644.0417438000106
154.0,-592.8403791284477,-783.446875622934
155.0,-593.9095921576342,-758.5683986523597
156.0,-593.8981407500426,-592.1231725733494
157.0,-592.9748812763852,-448.94640338582076
158.0,-592.9506651161663,-589.1487279618
159.0,-593.1596525028451,-626.1796595980937
160.0,-593.4814710446901,-644.6506191980643
161.0,-593.0412229079599,-522.6015210311182
162.0,-594.0488062630762,-756.2697264367994
163.0,-596.9708073792004,-1070.334988191341
164.0,-597.70207904297,-716.8993602373989
165.0,-598.3322998195888,-701.6885071850692
166.0,-598.6051446653391,-643.6245442141619
167.0,-598.6189971616747,-600.9185115533589
168.0,-598.6698107656042,-607.1556826218433
169.0,-599.4638013155788,-732.8542137113122
170.0,-600.4174352818007,-761.5815755733045
171.0,-601.2497217216982,-742.7384165042672
172.0,-602.2832491436766,-779.0164383019767
173.0,-603.175094360478,-756.5724716503355
174.0,-604.1537030360172,-773.4530039042827
175.0,-604.3530270980513,-639.0354138919945
176.0,-604.458734880323,-622.9575967778696
177.0,-604.3025343892377,-576.8112479582223
178.0,-603.9632333307409,-543.9069459768139
179.0,-604.602482383271,-718.3888137336198
