mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name,b0,omega_c,omega_o,k,score
0.12583498204247454,0.13089253472219922,12.080158276077555,0.0,95.0,0.1048012309604221,20401285015.81015,95.0,72.27291837993421,0.2547212537737212,-0.5151277954975608,gym_env,0.25379695603623986,0.0,0.5156332850456238,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.00_wc1.00_wo1.16,29.75,7.5,20.88,2.784,0.1501840403681806
0.12272449297940351,0.1283186863059645,11.781551326022736,0.0,95.0,0.10359885957505968,20569069204.92375,95.0,52.08099814967105,0.2681201496811047,-0.5373173699657278,gym_env,0.8464940711855888,0.0,0.43162989616394043,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc1.06_wo0.85,28.857499999999998,7.95,15.299999999999999,1.9245283018867922,0.15049840877623638
0.12826596697756779,0.13347196615905438,12.313532829846508,0.0,95.0,0.11255897416008843,20460081051.07685,95.0,48.04768194901316,0.24370070600807783,-0.5377420861923912,gym_env,0.7216430306434631,0.0,0.4172763526439667,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.05_wc1.00_wo1.08,31.2375,7.5,19.44,2.592,0.15070302011929373
0.1259746267637425,0.13067343924643468,12.09356416931928,0.0,95.0,0.11855075756708781,20368055598.643097,95.0,72.42500513980264,0.2524419680596995,-0.5202800993863027,gym_env,0.13413550320547074,0.0,0.4612647593021393,0.0,0.0,0.0,refine_coarse_b35_wc7.5_wo24_b0.90_wc1.00_wo1.00,31.5,7.5,24.0,3.2,0.15077617365159
0.126905555978072,0.1324764884198022,12.182933373894912,0.0,95.0,0.09750711917877197,20544093389.507145,95.0,60.07801192434211,0.25592532991684225,-0.5263349549168875,gym_env,0.669897023588419,0.0,0.4896358549594879,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.00_wc1.00_wo1.00,29.75,7.5,18.0,2.4,0.15089696251047555
0.12800671502526248,0.13258019659838646,12.288644642425197,0.0,95.0,0.1411194403966268,20424760891.50486,95.0,68.08055612664474,0.23577840459107235,-0.49686617843116015,gym_env,0.14850624650716782,0.0,0.320224404335022,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.90_wc1.00_wo1.16,26.775000000000002,7.5,20.88,2.784,0.15101578685776684
0.13343907467490368,0.13849042399110553,12.810151168790753,0.0,95.0,0.12217936913172404,20344981430.8465,95.0,35.08175884046052,0.22213779707679335,-0.5372700677510506,gym_env,0.6125690825283527,0.0,0.3226378262042999,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc0.95_wo1.00,28.857499999999998,7.125,18.0,2.526315789473684,0.1513328238808625
0.132406216799095,0.13744865430509304,12.71099681271312,0.0,95.0,0.11748162243101332,20355488573.45294,95.0,45.316390830592105,0.22889163113037997,-0.5017071336708497,gym_env,0.4009418021887541,0.0,0.3591495156288147,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc0.95_wo1.08,28.857499999999998,7.125,19.44,2.728421052631579,0.15140338883263865
0.11444115353899775,0.12145392986180843,10.986350739743784,0.0,92.0,0.06386394633187188,20944199972.587746,92.0,85.20212787828947,0.32108969044727254,-0.5151586663411464,gym_env,1.0689223781228065,0.0,0.5905919671058655,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc1.12_wo0.85,28.857499999999998,8.4,15.299999999999999,1.8214285714285712,0.15151886834669115
0.13210423339419464,0.13702462306643523,12.682006405842685,0.0,95.0,0.12253181139628093,20338175231.222263,95.0,46.99261924342105,0.22993752501800546,-0.5180926348239029,gym_env,0.3116810470819473,0.0,0.37958505749702454,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.90_wc0.95_wo1.00,26.775000000000002,7.125,18.0,2.526315789473684,0.15170385034310224
0.12341180808025598,0.12985950215367356,11.847533575704574,0.0,95.0,0.06966219345728557,20800583620.33141,95.0,112.14691097861842,0.28448165654038166,-0.5270784402986212,gym_env,0.555418137460947,0.0,0.7636017203330994,0.0,0.0,0.0,refine_coarse_b35_wc7.5_wo24_b1.00_wc1.00_wo1.08,35.0,7.5,25.92,3.4560000000000004,0.15171512031435483
0.11828259966081826,0.1258730995203597,11.355129567438553,0.0,91.0,0.0512519809934828,21023156819.107124,91.0,99.51455078125,0.3104033349438708,-0.5277451115738446,gym_env,0.8789344429969788,0.0,0.7766281366348267,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.05_wc1.06_wo1.08,31.2375,7.95,19.44,2.4452830188679244,0.15175256243972407
0.12878286388431803,0.13407946449456237,12.363154932894531,0.0,95.0,0.11658871836132473,20457624562.075157,95.0,39.33412314967105,0.24735450609644102,-0.5474115961280496,gym_env,0.7829190492630005,0.0,0.40393245220184326,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.00_wc1.00_wo0.93,29.75,7.5,16.740000000000002,2.232,0.1521163241823975
0.1326533491514752,0.13752940326707472,12.734721518541619,0.0,95.0,0.12770226266649035,20339997739.42491,95.0,49.96560444078948,0.228048399782027,-0.5099757670088206,gym_env,0.29868616349995136,0.0,0.33702248334884644,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc0.95_wo1.16,28.857499999999998,7.125,20.88,2.9305263157894736,0.15215896165091147
0.11432168885056389,0.12198339981698554,10.974882129654134,0.0,92.0,0.05641487571928236,21037253841.670685,92.0,100.05153680098684,0.32708960181731694,-0.5101238669432855,gym_env,0.9837271720170975,0.0,0.6849395632743835,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.00_wc1.12_wo0.93,29.75,8.4,16.740000000000002,1.992857142857143,0.15227792627527303
