mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name,b0,omega_c,omega_o,k,score
0.16553474064696871,0.17217395560694182,15.891335102108997,0.0,95.0,0.1918736696243286,20136275780.155434,95.0,12.281296258223684,0.18705693501615223,-0.587282814993818,gym_env,0.5521636456251144,0.0,0.07211168855428696,0.0,0.125,0.0,coarse_b24_wc5.5_wo31.68,24.0,5.5,31.68,5.76,0.1752338103291955
0.1650027587122409,0.17156053284144765,15.840264836375127,0.0,95.0,0.18346453375286526,20145851011.676052,95.0,8.67916324013158,0.19361992227939245,-0.6291287626541996,gym_env,0.4902527332305908,0.0,0.10619096457958221,0.0,0.0,0.0,coarse_b29.75_wc5.5_wo24,29.75,5.5,24.0,4.363636363636363,0.17530314366993394
0.16474763709495002,0.17151206092929233,15.815773161115203,0.0,95.0,0.18220951822068956,20164467044.85219,95.0,13.342958470394738,0.19707207921369363,-0.6006964420471186,gym_env,0.43633370101451874,0.0,0.14610901474952698,0.0,0.0,0.0,coarse_b24_wc5.5_wo18,24.0,5.5,18.0,3.272727272727273,0.17575106451361472
0.1657150118511268,0.17232677861139642,15.908641137708173,0.0,95.0,0.1959683961338467,20131723717.854095,95.0,10.219330797697369,0.18790920076665016,-0.5973713305782371,gym_env,0.5465081855654716,0.0,0.08977178484201431,0.0,0.0,0.0,coarse_b29.75_wc5.5_wo36,29.75,5.5,36.0,6.545454545454546,0.1758328259842896
0.16557369284081602,0.17217155296816244,15.895074512718338,0.0,95.0,0.19656374057133993,20138874829.690346,95.0,10.067377672697368,0.18964494458392697,-0.6164339532379216,gym_env,0.4553351551294327,0.0,0.10136307775974274,0.0,0.0,0.0,coarse_b29.75_wc5.5_wo31.68,29.75,5.5,31.68,5.76,0.1760805236443319
0.16572597902451727,0.1724591601407891,15.909693986353659,0.0,95.0,0.19968866639667088,20144625765.994865,95.0,12.98815275493421,0.18975223508729763,-0.5823774715636392,gym_env,0.506956622004509,0.0,0.12498336285352707,0.0,0.0,0.0,coarse_b24_wc5.5_wo24,24.0,5.5,24.0,4.363636363636363,0.17653830153070224
0.16475070275909567,0.1712247844841274,15.816067464873186,0.0,95.0,0.18017932441499498,20183061997.830345,95.0,16.09365234375,0.2037639808530235,-0.5667042759160046,gym_env,0.4488624110817909,0.0,0.1690511554479599,0.0,0.0,0.0,coarse_b40_wc5.5_wo36,40.0,5.5,36.0,6.545454545454546,0.1766328683144924
0.16464192913426956,0.1711944713596006,15.805625196889878,0.0,95.0,0.18025114801194933,20190384229.368893,95.0,18.59664884868421,0.2046890352689473,-0.5870019793830347,gym_env,0.42016526684165,0.0,0.16721011698246002,0.0,0.0,0.0,coarse_b35_wc5.5_wo31.68,35.0,5.5,31.68,5.76,0.1767685693949113
0.1653315723386465,0.17184264270328142,15.871830944510066,0.0,95.0,0.19322150945663452,20172622170.3413,95.0,14.651783511513157,0.1973703320098592,-0.5956921410645203,gym_env,0.38899966701865196,0.0,0.13971778750419617,0.0,0.0,0.0,coarse_b35_wc5.5_wo36,35.0,5.5,36.0,6.545454545454546,0.1769759434530994
0.16569060350765832,0.17226409483779354,15.9062979367352,0.0,95.0,0.18584893147150675,20179350142.624443,95.0,11.418015008223684,0.20424490911736234,-0.6319286636526541,gym_env,0.6142486780881882,0.0,0.14633311331272125,0.0,0.0,0.0,coarse_b40_wc5.5_wo31.68,40.0,5.5,31.68,5.76,0.17792419989938865
0.16593412062235066,0.17261750121693914,15.929675579745663,0.0,95.0,0.18823656108644274,20177328394.035076,95.0,10.06184724506579,0.20456154486202202,-0.6026775296680785,gym_env,0.6383699029684067,0.0,0.13600195944309235,0.0,0.0,0.0,coarse_b35_wc5.5_wo24,35.0,5.5,24.0,4.363636363636363,0.17841394535558844
0.16603806678814928,0.1730769854440651,15.939654411662332,0.0,95.0,0.1994704008102417,20222500061.58389,95.0,36.34121607730263,0.20196404014315336,-0.5634725884754677,gym_env,0.6702325493097305,0.0,0.2353648692369461,0.0,0.0,0.0,coarse_b18_wc5.5_wo18,18.0,5.5,18.0,3.272727272727273,0.17912112316113027
0.1663670644637302,0.17322945842602702,15.9712381885181,0.0,95.0,0.1941178242365519,20174376504.626736,95.0,9.080329975328947,0.2046454459440233,-0.6031778300164422,gym_env,0.6638812273740768,0.0,0.1043110191822052,0.0,0.0,0.0,coarse_b29.75_wc5.5_wo18,29.75,5.5,18.0,3.272727272727273,0.1793201745308949
0.16295666978995152,0.16971178971784642,15.643840299835347,0.0,95.0,0.17630939351187813,20190310564.53077,95.0,6.445651726973685,0.22901555547334265,-0.6046859880486658,gym_env,0.2874960359185934,0.0,0.14857417345046997,0.0,0.0,0.0,coarse_b45_wc5.5_wo18,45.0,5.5,18.0,3.272727272727273,0.1796983542703372
0.16577024564141377,0.17244933983441177,15.913943581575722,0.0,95.0,0.18438692887624106,20224847278.63195,95.0,16.33635896381579,0.2158951940571718,-0.6027125905779035,gym_env,0.6680494248867035,0.0,0.19125856459140778,0.0,0.0,0.0,coarse_b45_wc5.5_wo36,45.0,5.5,36.0,6.545454545454546,0.18002236376311528
0.16575386597527833,0.1724239217123227,15.91237113362672,0.0,95.0,0.20765842331780326,20162153057.50743,95.0,5.151094777960527,0.20739305407503103,-0.6219326711369213,gym_env,0.41672173887491226,0.0,0.13013111054897308,0.0,0.0,0.0,coarse_b40_wc5.5_wo18,40.0,5.5,18.0,3.272727272727273,0.18033651563338066
0.16654927791593602,0.1733292776441918,15.988730679929859,0.0,95.0,0.19986668560240003,20201731688.290756,95.0,13.20732421875,0.21568015711883684,-0.6050038699568715,gym_env,0.6721375957131386,0.0,0.15114156901836395,0.0,0.125,0.0,coarse_b45_wc5.5_wo31.68,45.0,5.5,31.68,5.76,0.18185502863519853
