controller,mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend
pid_pos_att,0.007134582390121953,0.013040174284748515,2.73967963780683,0.038250118494033813,0.0,0.004072821726654901,80398134447.31398,0.0,1.614139248123368,0.06576634247856418,-0.27876888084598783,gym_env
ladrc_x_pos_pid_att_default,0.04163579685292854,0.056688444838753405,15.988145991524561,0.11123223602771759,383.0,0.09473057078675513,80357524299.1401,383.0,0.6907394847421671,0.07831378017044098,-0.3096183276898244,gym_env
ladrc_x_pos_pid_att_tuned,0.06852752523355671,0.09123800780287403,26.314569689685776,0.16634488105773926,383.0,0.15780561169499138,80348393132.02472,383.0,0.4949756751795039,0.08969037728377668,-0.3348496179043665,gym_env
