episode,average_reward,reward
1.0,-583.2929695437338,-583.2929695437338
2.0,-491.16698385911974,-399.0409981745057
3.0,-493.2899736967441,-497.53595337199283
4.0,-498.7312382209731,-515.0550317936602
5.0,-497.1216186930319,-490.6831405812669
6.0,-491.1411471310751,-461.23878932129105
7.0,-483.5870090342461,-438.26218045327175
8.0,-476.7961659988207,-429.26026475084313
9.0,-472.43356257467553,-437.532735181514
10.0,-460.9814684992357,-357.9126218202776
11.0,-450.70632382905956,-347.95487712729835
12.0,-444.3202106591839,-374.07296579055105
13.0,-438.0277513675877,-362.5182398684342
14.0,-437.6275619455038,-432.4250994584136
15.0,-433.97674666284155,-382.8653327055694
16.0,-428.29099742577444,-343.00475886976676
17.0,-426.6074475876637,-399.67065017789275
18.0,-422.57506188966687,-354.02450502371994
19.0,-421.6304417949878,-404.6272800907641
20.0,-421.5631769143148,-420.28514418152776
21.0,-421.1903869969149,-413.7345886489181
22.0,-425.3727164904553,-513.2016358548022
23.0,-428.7616282243279,-503.31768636952535
24.0,-429.31333194080054,-442.0025174196726
25.0,-421.940158283326,-244.983990503937
26.0,-426.50148684893895,-540.534700989263
27.0,-428.6399708340757,-484.240554447631
28.0,-424.2136713990255,-304.7035866526702
29.0,-424.70407269750837,-438.4353090550292
30.0,-428.53685156660333,-539.687438770357
31.0,-424.53229197920786,-304.39550435734344
32.0,-427.65721277464274,-524.5297574331235
33.0,-429.7019641256758,-495.1340073587321
34.0,-431.7285894183899,-498.6072240779557
35.0,-434.94116005476155,-544.1685616913984
36.0,-435.23007121080013,-445.34196167215174
37.0,-442.50667131306216,-704.4642749944934
38.0,-442.8269869271447,-454.678664648198
39.0,-442.556637148101,-432.2833455444417
40.0,-442.92175646059843,-457.16140964799763
41.0,-444.0029336974305,-487.2500231707128
42.0,-444.6112836882835,-469.55363331325736
43.0,-448.4717856843672,-610.6128695198806
44.0,-448.30860263472294,-441.2917315000177
45.0,-449.9486837328784,-522.1122520517213
46.0,-450.3425052808313,-468.06447493871167
47.0,-453.65042636490205,-605.8147962321564
48.0,-453.01138546473913,-422.97646315708556
49.0,-452.28357134983025,-417.34849383420607
50.0,-452.627597805606,-469.4848941386151
51.0,-454.52023373019557,-549.1520299596725
52.0,-452.61396709239045,-355.39436856433133
53.0,-454.4704924993797,-551.0098136628201
54.0,-455.7122921311536,-521.5276726151698
55.0,-455.2091927642621,-428.0418269521226
56.0,-454.9806465018477,-442.4106020690535
57.0,-453.83313553324666,-389.57252129158775
58.0,-454.804379598036,-510.1652912910271
59.0,-452.001348808018,-289.42556298697525
60.0,-450.7623723803592,-377.66276314848926
61.0,-451.71782450715216,-509.04495211473204
62.0,-454.270807844147,-610.0027914008328
63.0,-453.3764039496542,-397.92336249110383
64.0,-453.40914230538635,-455.4716587165103
65.0,-452.33913332524094,-383.85855859593437
66.0,-452.00593675358795,-430.3481595961442
67.0,-454.3666703238472,-610.1750859609548
68.0,-457.3303450562772,-655.8965521290893
69.0,-457.4803055022397,-467.6776158276892
70.0,-458.32091123671125,-516.3227069152477
71.0,-457.2235696242264,-380.4096567502861
72.0,-458.1062177526819,-520.7742348730252
73.0,-457.32021420650125,-400.72795888149176
74.0,-461.31499950101596,-752.9343260005888
75.0,-461.78351607895866,-496.4537428467192
76.0,-463.39913005910097,-584.5701785697729
77.0,-463.6549929258318,-483.1005707973766
78.0,-466.95343719568297,-720.9336459742283
79.0,-465.5496899200913,-356.0574024239363
80.0,-467.5116660434851,-622.5077797915918
81.0,-465.9626557887993,-342.0418354139336
82.0,-468.45382148459043,-670.2382428436789
83.0,-468.5738131553297,-478.4131301559445
84.0,-468.72710961069424,-481.4507154059549
85.0,-471.98498547870685,-745.6465583917642
86.0,-471.974703110461,-471.100701809561
87.0,-476.4309390468797,-859.6672295788869
88.0,-476.4746776461779,-480.27993578511916
89.0,-476.2651184534556,-457.8239094938983
90.0,-476.75304311434013,-520.1783379330559
91.0,-476.3723894872258,-442.11356304693516
92.0,-476.63911299950263,-500.91095261669324
93.0,-476.30318223766994,-445.39755214906324
94.0,-476.1470765969277,-461.6292520079037
95.0,-475.659375265992,-429.8154501580382
96.0,-474.74200468792816,-387.59179977186943
97.0,-474.4145921458574,-442.9829881070625
98.0,-473.3104632896592,-366.20996423843224
99.0,-473.06381583642644,-448.89236541961884
100.0,-472.1324756711517,-379.9297993089508
101.0,-471.3658990718779,-394.7082391445011
102.0,-472.9976537015715,-637.8048713006201
103.0,-471.79077320150964,-348.688962195203
104.0,-471.3956777106527,-430.7008421523943
105.0,-471.2572092074992,-456.8564848795347
106.0,-471.00847774373347,-444.8916740483254
107.0,-470.7553584512866,-443.9247134519246
108.0,-469.744492379643,-361.5818227137769
109.0,-468.5121906730168,-335.42360635738277
110.0,-468.16485977589844,-430.30579198999436
111.0,-467.87629034619715,-436.1336530790594
112.0,-467.17970621488166,-389.85886763885856
113.0,-466.31933752496354,-369.95804425413337
114.0,-465.8131318530681,-408.61189092888316
115.0,-465.23537704519754,-399.37132894795184
116.0,-464.4484040380681,-373.9465082181839
117.0,-463.48307377294884,-351.504763019117
118.0,-463.3930053839969,-452.8550038766196
119.0,-462.7976514417268,-392.54588625385645
120.0,-462.62785185574484,-442.4217011238849
121.0,-466.0530979664458,-877.0826312505632
122.0,-465.429770389751,-390.00713360968393
123.0,-464.657750381912,-370.4713094255599
124.0,-464.42813604359986,-436.1855724312022
125.0,-464.041049761366,-416.0423507643727
126.0,-463.98639586722896,-457.15465910009186
127.0,-464.12258422486485,-481.28231728697955
128.0,-463.70083459944397,-410.1386321709972
129.0,-463.6629384640619,-458.81223313515363
130.0,-463.5070100921682,-443.39225011788625
131.0,-463.27803741341023,-433.5115891748669
132.0,-462.84419954067266,-406.01143821204806
133.0,-462.3191416813096,-393.01150424538616
134.0,-462.0722498829733,-429.2356407042535
135.0,-462.2484540315713,-485.85980994370107
136.0,-462.63741960334016,-515.1477717921406
137.0,-462.453679444403,-437.4650178289494
138.0,-461.88361413459114,-383.78466669036357
139.0,-461.62291604797,-425.6465800942507
140.0,-461.466937109063,-439.78586460098194
141.0,-461.123052008676,-412.9791379545012
142.0,-460.9984302270768,-443.4267590215963
