mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,b0,omega_c,k,score
0.09637404644125368,0.13361006186578933,37.00763383344141,0.01495717465877533,383.0,0.2847979472361131,80338176234.10513,383.0,0.5795586090486292,0.08172071819657027,-0.3778403146462201,257.4,0.5,7.584615,8033817669.2594795
0.10002612783873271,0.13994764983345243,38.41003309007336,0.008180692791938782,383.0,0.29311800431452484,80337954963.91129,383.0,0.5673802627284595,0.07909129482268497,-0.3813000682659491,257.4,0.5,7.784615,8033795542.522822
0.07213380804345962,0.09181239238381549,27.69938228868849,0.06833680346608162,383.0,0.15423225886441191,80337252072.46713,383.0,0.4514128284105744,0.06629974963392746,-0.35115473395689767,257.4,0.5,7.984615,8033725251.187
0.1982580952745888,0.298927129175282,76.13110858544209,0.6147692147642374,383.0,0.5866023568045133,80347753531.02802,383.0,0.6136477796589426,0.1509826671542423,-0.48753503942642784,257.4,0.6,7.584615,8034775406.883003
0.13087229820576796,0.19505397508285238,50.254962511014895,0.4944337531924248,383.0,0.3603152123231619,80341113752.18323,383.0,0.5315100766971279,0.14716201422287215,-0.41863050479622615,257.4,0.6,7.784615,8034111423.744782
0.19652473322479444,0.29484310497701754,75.46549755832106,0.5938143189996481,379.0,0.5241958703428329,80349634779.26877,379.0,0.6987566039082898,0.1624032899914992,-0.4870392841911773,257.4,0.6,7.984615,8034963531.171677
0.1914933354211134,0.2828817461359857,73.53344080170754,0.6244249772280455,383.0,0.598041558177532,80356405230.30199,383.0,0.6064249143276763,0.20037835623996825,-0.4861262947538774,257.4,0.95,7.584615,8035640576.286244
0.18270823208631648,0.2684985844157053,70.15996112114553,0.6201689639128745,383.0,0.5963313577893515,80355653245.72574,383.0,0.5896499673629243,0.1989750124034469,-0.4771902914007451,257.4,0.95,7.784615,8035565377.146956
0.12069735820333904,0.15850588125959003,46.34778555008219,0.33881068229675293,383.0,0.26288420386424005,80340502780.46889,383.0,0.5845408626387076,0.1441876107329169,-0.40934584219536696,257.4,0.95,7.984615,8034050325.76981
0.16594580854430857,0.2518702019509738,63.72319048101449,0.5299020931124687,382.5,0.4951784100378159,80340970715.4144,382.5,0.48021568517460833,0.14497106853594618,-0.4532194961266859,286.0,0.5,7.584615,8034097122.746531
0.21179310104963567,0.3294211659670395,81.3285508030601,0.8003602754324675,383.0,0.7254762500819388,80340708088.04654,383.0,0.5843821393603132,0.18720932944993846,-0.5048010516399926,286.0,0.5,7.784615,8034070863.652922
0.12311155946840789,0.16644692602452213,47.274838835868636,0.3174217939376831,383.0,0.2515926778023162,80343386006.931,383.0,0.5634842118146214,0.12253938329583001,-0.40724254257429277,286.0,0.5,7.984615,8034338648.600411
0.07952621806643113,0.11737902600045527,30.538067737509557,0.29999514669179916,383.0,0.21172629121429054,80339700563.5956,383.0,0.4977632129161227,0.10861632507743439,-0.362649685824144,286.0,0.6,7.584615,8033970100.8897915
0.2779745659747812,0.4106788976406395,106.74223333431598,0.5646569207310677,383.0,0.8039512138765483,80338075456.26727,383.0,0.6951059685052219,0.17143340291932527,-0.57090658922739,286.0,0.6,7.784615,8033807605.609015
0.09908138384487854,0.13082406260416302,38.04725139643336,0.2924526184797287,383.0,0.19004561833456757,80339553125.49146,383.0,0.468603388136423,0.1314305473816715,-0.3848896946816962,286.0,0.6,7.984615,8033955358.579752
0.11045228151123623,0.16143845011929236,42.41367610031471,0.38217146694660187,383.0,0.3677464194498546,80342322414.91566,383.0,0.4604543182930809,0.11455086130515663,-0.3969901635653543,286.0,0.95,7.584615,8034232288.432013
0.19514066314307393,0.2831214903187024,74.9340146469404,0.5791262220591307,383.0,0.43450668417905325,80359748302.78397,383.0,0.673128212712141,0.2004040310774357,-0.49058068028095003,286.0,0.95,7.784615,8035974883.796781
0.1548535496728583,0.21922400318524773,59.46376307437759,0.44744446128606796,383.0,0.2626150567992131,80354856500.1037,383.0,0.6441424098400783,0.18238602116801314,-0.44790197747632143,286.0,0.95,7.984615,8035485700.383657
0.21632334483546128,0.2844627925441931,83.06816441681713,0.030029332265257835,383.0,0.3589735503846896,80337156207.09995,383.0,0.4948813336325065,0.11296866656353324,-0.5011710173392467,314.6,0.5,7.584615,8033715675.826525
0.2816843933332323,0.3988890424000695,108.16680703996121,0.36398616433143616,383.0,0.791624973229007,80337927142.84161,383.0,0.5685748306951697,0.17792207551165662,-0.5743857673695535,314.6,0.5,7.784615,8033792774.532736
0.31311785798699293,0.4282585073331928,120.23725746700529,0.0,383.0,0.799563614720108,80337041102.56808,383.0,0.7224777659921671,0.12854876991868072,-0.6025203565222685,314.6,0.5,7.984615,8033704172.946334
