controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.06149106915694711,0.04103268626238361,0.26600861604406933,-0.07842414011170512,0.00028902911656063446
LADRC(0.5-opt),0.0589545624127188,0.05051746680573938,0.22703711907478635,-0.07756827433706459,0.00028902911656063446
DDPG-LADRC (best v=2),0.05631966661554598,0.04943661943128786,0.211022948221738,-0.07240295101867311,0.00028902911656063446
